IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
67,17435167,0,1433,1080,0,42,5,864879,26259,23015,2,7920
67,16785342,0,3115,80,0,1174,5,889798,20835,26959,2,12287
66,6520,1,445,1090,0,3495,1,893410,24329,23700,2,8822
67,189,0,36100,2900,0,42,5,893411,25551,22990,2,7943
67,188,0,36100,4110,0,42,5,893411,25551,22996,2,9802
67,1503,0,88,3400,0,42,5,893412,26279,23019,2,200
67,739,0,1399,443,0,1174,5,893412,18217,26730,2,8311
67,977,0,1148,1025,0,1174,5,893412,18162,28367,2,3817
67,744,0,1593,443,0,1174,5,893412,20743,26719,2,8321
67,292,0,1147,135,0,1174,5,893412,18162,28367,2,3817
66,241,0,1598,445,0,1174,5,893413,20743,28367,0,1768
66,241,0,1594,445,0,1174,5,893413,20743,28367,0,1768
67,3499,0,1155,1025,0,1174,5,893418,20821,28367,2,2634
67,2863,0,1157,389,0,1174,5,893418,20821,28367,2,2634
67,641,0,1156,1025,0,1174,5,893418,20821,28367,2,2634
67,448,0,1154,135,0,1174,5,893418,20821,28367,2,2634
67,1806,0,1158,389,0,1174,5,893418,20821,28367,2,2634
66,241,0,2794,445,0,1174,5,893418,18353,28367,0,537
66,241,0,2789,445,0,1174,5,893419,18353,28367,0,537
66,2027,0,1168,445,0,1174,5,893419,20880,28367,0,3302
67,276,0,135,1093,0,3495,1,893421,24225,29739,2,7906
67,6592,0,1026,1094,0,3495,1,893421,24225,29739,2,7906
67,744,0,1606,443,0,1174,5,893432,20743,26719,2,8321
66,873,0,445,1162,0,3495,1,893432,24346,23700,0,8404
66,1813,0,1159,445,0,1174,5,893432,20821,28367,0,2634
67,4719,0,25,30726,0,3495,1,893441,24255,30113,2,8359
67,739,0,1404,443,0,1174,5,893448,18217,26730,2,8311
66,1993,0,1152,445,0,1174,5,893448,18162,28367,0,3817
66,2055,0,3875,445,0,1174,5,893448,18340,28367,0,243
67,292,0,1181,135,0,1174,5,893448,20685,28367,2,3400
66,2035,0,2151,445,0,1174,5,893448,20666,28367,0,1771
67,3871,0,1433,1059,0,3495,1,893449,24233,30106,2,19961
67,1462,0,1132,88,0,3495,1,893451,24155,29812,2,19962
67,2646,0,1126,3268,0,3495,1,893451,24155,29812,2,19962
67,98263,0,1025,1154,0,3495,1,893463,24346,23700,2,8404
67,977,0,1157,1025,0,1174,5,893465,18158,28367,2,533
67,292,0,1156,135,0,1174,5,893465,18158,28367,2,533
67,292,0,1216,135,0,1174,5,893465,18143,28367,2,5132
66,220,1,445,1108,0,3495,1,893473,24225,29739,1,7906
67,21285,0,445,1108,0,3495,1,893473,24225,29739,2,7906
66,1765,0,445,3428,0,42,5,893474,26279,23019,0,200
66,1765,0,445,2501,0,42,5,893474,26279,23028,0,266
67,57161,0,33888,2051,0,42,5,893474,26300,22990,2,9849
67,189,0,36100,3572,0,42,5,893474,25551,22960,2,8301
67,1914,0,37396,389,0,1174,5,893481,20753,29066,2,254
67,300,0,135,51634,0,1174,5,893481,18227,18554,2,55
66,2027,0,4638,445,0,1174,5,893481,18302,28367,0,3015
66,2041,0,1194,445,0,1174,5,893481,18278,28367,0,2994
67,744,0,1615,443,0,1174,5,893481,20743,26719,2,8321
67,468,0,1104,51635,0,1174,5,893482,18227,18554,2,55
66,2027,0,2116,445,0,1174,5,893482,18298,28367,0,202
67,292,0,4974,135,0,1174,5,893482,18160,28367,2,377
66,2041,0,1178,445,0,1174,5,893482,18287,28367,0,1494
67,977,0,4975,1025,0,1174,5,893482,18160,28367,2,377
67,739,0,1409,443,0,1174,5,893482,18217,26730,2,8311
67,12194,0,1285,80,0,1174,5,893482,18276,26654,2,11878
