IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,1765,0,445,2694,0,42,5,1382422,26289,23028,0,532
66,1765,0,445,1307,0,42,5,1382422,26289,22990,0,492
66,1765,0,445,4432,0,42,5,1382470,26279,23019,0,200
66,1765,0,445,3038,0,42,5,1382531,26289,23052,0,808
66,332,0,445,2854,0,42,5,1382603,26289,22973,0,20398
66,266,0,445,2854,0,42,5,1382603,22583,22945,0,27072
66,468,0,445,2850,0,42,5,1382603,26289,23015,0,978
66,646,0,445,2854,0,42,5,1382603,26289,23015,0,978
66,1765,0,445,3041,0,42,5,1382663,26279,23013,0,2521
66,352,1,445,9460,0,49,5,1382892,18227,28921,1,92
66,1041,0,445,9460,0,49,5,1382892,18227,28921,0,92
66,3003,0,59514,445,0,49,5,1382892,20753,25074,0,280
66,404,1,52921,445,0,49,5,1382892,20745,28367,1,29
66,2027,0,2607,445,0,49,5,1382892,18326,28367,0,14640
66,1830,0,52921,445,0,49,5,1382892,20745,28367,0,29
66,352,1,445,46815,0,49,5,1382893,18227,18398,1,143
66,1041,0,445,46815,0,49,5,1382893,18227,18398,0,143
66,1779,0,3599,445,0,49,5,1382938,18141,28367,0,472
66,2245,0,3602,445,0,49,5,1382938,18141,29066,0,547
66,1905,0,4405,445,0,49,5,1382951,18316,30352,0,616
66,1761,0,4403,445,0,49,5,1382963,18316,28367,0,211
66,2007,0,3606,445,0,49,5,1382963,18141,28367,0,472
66,2027,0,4473,445,0,49,5,1382964,18312,28367,0,2766
66,3029,0,3486,445,0,49,5,1382964,20842,28367,0,247
66,2899,0,4606,445,0,49,5,1382965,20671,29545,0,19817
66,2043,0,2278,445,0,49,5,1382966,20712,28367,0,852
66,1800,0,52946,445,0,49,5,1382966,20745,18554,0,526
66,1847,0,3378,445,0,49,5,1382971,20840,28921,0,65
66,1799,0,4604,445,0,49,5,1382971,20671,28367,0,133
66,1968,0,52945,445,0,49,5,1382972,20745,28367,0,29
66,3101,0,3379,445,0,49,5,1382972,20840,28366,0,11961
66,1765,0,445,1423,0,42,5,1382989,26289,23022,0,600
66,241,0,3993,445,0,49,5,1383000,18142,28921,0,14087
66,241,0,3989,445,0,49,5,1383000,18142,28921,0,14087
66,2027,0,1576,445,0,49,5,1383002,18296,28367,0,42
66,2893,0,4109,445,0,49,5,1383016,20665,25477,0,20168
66,404,1,59552,445,0,49,5,1383017,20753,28921,1,256
66,1987,0,59552,445,0,49,5,1383017,20753,28921,0,256
66,404,1,59555,445,0,49,5,1383017,20753,30352,1,258
66,1997,0,59555,445,0,49,5,1383017,20753,30352,0,258
66,404,1,59549,445,0,49,5,1383018,20753,28366,1,119
66,404,1,59546,445,0,49,5,1383018,20753,29066,1,254
66,2007,0,59549,445,0,49,5,1383018,20753,28366,0,119
66,1987,0,59546,445,0,49,5,1383018,20753,29066,0,254
66,2007,0,59543,445,0,49,5,1383024,20753,28367,0,122
66,404,1,59543,445,0,49,5,1383024,20753,28367,1,122
66,1799,0,4107,445,0,49,5,1383048,20665,28367,0,135
66,2027,0,1809,445,0,49,5,1383048,18161,28367,0,36
66,352,1,445,51896,0,49,5,1383048,18227,24912,1,197
66,1041,0,445,51896,0,49,5,1383048,18227,24912,0,197
66,2027,0,4576,445,0,49,5,1383049,20834,28367,0,117
66,404,1,59582,445,0,49,5,1383049,20753,29545,1,286
66,404,1,59579,445,0,49,5,1383049,20753,18554,1,274
66,1799,0,4366,445,0,49,5,1383049,18315,28367,0,100
66,1997,0,59582,445,0,49,5,1383049,20753,29545,0,286
66,2011,0,59579,445,0,49,5,1383049,20753,18554,0,274
66,1765,0,445,2440,0,42,5,1383066,26279,23060,0,520
66,276,1,445,4480,0,42,5,1383066,26279,23019,1,200
66,1146,1,445,4480,0,42,5,1383066,26279,23019,7,200
66,2220,1,445,4480,0,42,5,1383066,26279,23019,2,200
66,2227,0,445,4480,0,42,5,1383066,26279,23019,0,200
66,2027,0,2041,445,0,49,5,1383072,18229,28367,0,2400
66,404,1,59591,445,0,49,5,1383072,20753,30392,1,278
66,1991,0,59606,445,0,49,5,1383072,20753,25074,0,280
66,1987,0,59591,445,0,49,5,1383072,20753,30392,0,278
66,404,1,59606,445,0,49,5,1383072,20753,25074,1,280
66,404,1,59594,445,0,49,5,1383073,20753,30333,1,9201
66,1987,0,59594,445,0,49,5,1383073,20753,30333,0,9201
66,404,1,59588,445,0,49,5,1383073,20753,29995,1,285
66,2027,0,4165,445,0,49,5,1383073,18154,28367,0,114
66,1987,0,59588,445,0,49,5,1383073,20753,29995,0,285
66,404,1,59600,445,0,49,5,1383073,20753,24912,1,289
66,1991,0,59600,445,0,49,5,1383073,20753,24912,0,289
66,1987,0,59609,445,0,49,5,1383073,20753,25477,0,273
66,404,1,59609,445,0,49,5,1383073,20753,25477,1,273
66,352,1,445,37901,0,49,5,1383073,18227,16120,1,291
66,1041,0,445,37901,0,49,5,1383073,18227,16120,0,291
66,2027,0,2654,445,0,49,5,1383073,20668,28367,0,250
66,1997,0,59603,445,0,49,5,1383084,20753,25430,0,277
66,404,1,59603,445,0,49,5,1383084,20753,25430,1,277
66,2027,0,1173,445,0,49,5,1383127,18136,28367,0,695
66,2027,0,3798,445,0,49,5,1383127,18149,28367,0,158
66,1921,0,59537,445,0,49,5,1383129,18219,29066,0,152
66,2921,0,3636,445,0,49,5,1383129,20696,28367,0,3009
66,1783,0,59535,445,0,49,5,1383130,18219,28367,0,156
66,1815,0,2903,445,0,49,5,1383155,20707,28367,0,7946
66,2027,0,1696,445,0,49,5,1383155,18276,28367,0,103
66,1799,0,4177,445,0,49,5,1383156,18154,28367,0,114
66,1755,0,1545,445,0,49,5,1383156,18279,28921,0,574
66,1911,0,1547,445,0,49,5,1383156,18279,30352,0,683
66,3523,0,2584,445,0,49,5,1383156,18305,24912,0,20252
66,3423,0,3164,445,0,49,5,1383157,18225,28366,0,19036
66,241,0,2130,445,0,49,5,1383157,18353,28367,0,537
66,2027,0,4856,445,0,49,5,1383157,18313,28367,0,2684
66,2027,0,2123,445,0,49,5,1383157,18300,28367,0,1594
66,241,0,2124,445,0,49,5,1383157,18353,28367,0,537
66,2027,0,3230,445,0,49,5,1383182,18159,28367,0,363
66,2911,0,2905,445,0,49,5,1383182,20707,24912,0,27073
66,241,0,2118,445,0,49,5,1383182,18353,30352,0,376
66,1805,0,3162,445,0,49,5,1383182,18225,28367,0,241
66,2043,0,3645,445,0,49,5,1383191,20696,28367,0,3009
66,777,0,1968,445,0,0,0,1383195,17745,26279,0,110
66,2027,0,1924,445,0,49,5,1383204,20709,28367,0,3469
66,2159,0,4178,445,0,49,5,1383204,18154,29066,0,1062
66,2027,0,4264,445,0,49,5,1383204,18354,28367,0,60
66,1470,0,445,2092,0,49,5,1383204,18227,15368,0,10250
66,1821,0,1968,445,0,49,5,1383204,17745,26279,0,110
66,1765,0,445,3010,0,42,5,1383217,26279,23059,0,592
66,1765,0,445,4511,0,42,5,1383217,26279,23048,0,89
66,2899,0,3374,445,0,49,5,1383221,20669,29545,0,18599
66,882,0,445,8290,0,49,5,1383221,18227,30333,0,467
66,2041,0,1795,445,0,49,5,1383222,20683,28367,0,186
66,2027,0,1698,445,0,49,5,1383246,20835,28367,0,383
66,404,1,52994,445,0,49,5,1383247,20745,28367,1,29
66,1830,0,52994,445,0,49,5,1383247,20745,28367,0,29
66,446,0,1968,445,0,49,5,1383247,17745,26279,0,110
66,1799,0,1704,445,0,49,5,1383251,18276,28367,0,103
66,241,0,2760,445,0,49,5,1383288,18323,28921,0,216
66,241,0,2754,445,0,49,5,1383288,18323,30352,0,506
66,2203,0,2512,445,0,49,5,1383288,23025,26279,0,681
66,2043,0,1389,445,0,49,5,1383288,18282,28367,0,86
66,1799,0,4413,445,0,49,5,1383294,18316,28367,0,211
66,2877,0,1706,445,0,49,5,1383295,18276,29995,0,8140
66,1765,0,445,1327,0,42,5,1383303,26289,22990,0,492
66,1765,0,445,4492,0,42,5,1383303,26279,23019,0,200
66,2027,0,2526,445,0,49,5,1383311,20692,28367,0,2717
66,1799,0,2095,445,0,49,5,1383312,18156,28367,0,9
66,241,0,1181,445,0,49,5,1383312,18131,30352,0,10
66,241,0,4801,445,0,49,5,1383312,18218,28921,0,343
66,241,0,4804,445,0,49,5,1383312,18218,28921,0,343
66,2027,0,1964,445,0,49,5,1383312,18317,28367,0,5
66,2025,0,4375,445,0,49,5,1383312,18315,28367,0,100
66,3411,0,1830,445,0,49,5,1383312,18352,29545,0,17593
66,241,0,1177,445,0,49,5,1383312,18131,29066,0,513
66,2925,0,4415,445,0,49,5,1383312,18316,25477,0,5935
66,241,0,2097,445,0,49,5,1383325,18156,24912,0,20120
66,1799,0,1828,445,0,49,5,1383325,18352,28367,0,34
66,3262,0,2097,445,0,49,5,1383358,18156,24912,0,20120
66,2027,0,2505,445,0,49,5,1383365,18139,28367,0,131
66,1907,0,59584,445,0,49,5,1383365,18219,28367,0,156
66,404,1,59584,445,0,49,5,1383365,18219,28367,1,156
66,3007,0,1816,445,0,49,5,1383365,20683,30352,0,185
66,2043,0,2110,445,0,49,5,1383366,20680,28367,0,2110
66,2021,0,4792,445,0,49,5,1383366,18280,30352,0,894
66,404,1,59587,445,0,49,5,1383367,18219,28921,1,149
66,404,1,59581,445,0,49,5,1383367,18219,29066,1,152
66,1887,0,59587,445,0,49,5,1383367,18219,28921,0,149
66,1887,0,59581,445,0,49,5,1383367,18219,29066,0,152
66,404,1,59590,445,0,49,5,1383367,18219,30352,1,150
66,1897,0,59590,445,0,49,5,1383367,18219,30352,0,150
66,1907,0,59578,445,0,49,5,1383368,18219,28366,0,153
66,404,1,59578,445,0,49,5,1383368,18219,28366,1,153
66,352,1,445,44142,0,49,5,1383368,18227,30352,1,94
66,1041,0,445,44142,0,49,5,1383368,18227,30352,0,94
66,1765,0,445,3056,0,42,5,1383374,26289,23052,0,808
66,404,1,59617,445,0,49,5,1383412,18219,30333,1,12835
66,1887,0,59617,445,0,49,5,1383412,18219,30333,0,12835
66,404,1,59620,445,0,49,5,1383412,18219,29545,1,166
66,2043,0,2351,445,0,49,5,1383412,18343,28367,0,3373
66,1897,0,59620,445,0,49,5,1383412,18219,29545,0,166
66,404,1,59614,445,0,49,5,1383412,18219,18554,1,168
66,1911,0,59614,445,0,49,5,1383412,18219,18554,0,168
66,2027,0,1217,445,0,49,5,1383412,18302,28367,0,3015
66,352,1,445,25744,0,49,5,1383421,18227,18554,1,55
66,1041,0,445,25744,0,49,5,1383421,18227,18554,0,55
66,2027,0,1834,445,0,49,5,1383435,18352,28367,0,34
66,404,1,59645,445,0,49,5,1383440,18219,25477,1,182
66,1979,0,4394,445,0,49,5,1383440,18350,28367,0,88
66,1887,0,59645,445,0,49,5,1383440,18219,25477,0,182
66,3039,0,4628,445,0,49,5,1383441,20671,29545,0,19817
66,1911,0,4692,445,0,49,5,1383441,18298,28367,0,202
66,404,1,59636,445,0,49,5,1383441,18219,24912,1,177
66,1999,0,59624,139,0,49,5,1383441,18219,29995,0,179
66,404,1,59624,139,0,49,5,1383441,18219,29995,1,179
66,1891,0,59636,445,0,49,5,1383441,18219,24912,0,177
66,404,1,59630,445,0,49,5,1383441,18219,30392,1,170
66,1887,0,59630,445,0,49,5,1383441,18219,30392,0,170
66,404,1,59642,445,0,49,5,1383441,18219,25074,1,181
66,1891,0,59642,445,0,49,5,1383441,18219,25074,0,181
66,2047,0,2740,445,0,49,5,1383441,18340,28367,0,243
66,1979,0,4759,445,0,49,5,1383441,18165,28367,0,14
66,1799,0,3811,445,0,49,5,1383442,18149,28367,0,158
66,3445,0,3813,445,0,49,5,1383445,18149,29066,0,1047
66,241,0,1719,445,0,49,5,1383446,18276,29995,0,8140
66,404,1,59639,445,0,49,5,1383446,18219,25430,1,173
66,1749,0,4690,445,0,49,5,1383446,18298,28921,0,450
66,1897,0,59639,445,0,49,5,1383446,18219,25430,0,173
66,1899,0,1685,445,0,49,5,1383487,18277,28921,0,1186
66,1799,0,4705,445,0,49,5,1383487,18298,28367,0,202
66,1749,0,1683,445,0,49,5,1383487,18277,29066,0,1405
66,2027,0,2107,445,0,49,5,1383487,18156,28367,0,9
66,1755,0,3502,445,0,49,5,1383487,20842,30352,0,1741
66,2031,0,4621,445,0,49,5,1383497,18355,29066,0,1007
66,1911,0,3504,445,0,49,5,1383497,20842,28367,0,247
66,3521,0,4707,445,0,49,5,1383497,18298,25477,0,19894
66,2105,0,4179,445,0,49,5,1383505,18169,30352,0,845
66,404,1,53077,445,0,49,5,1383505,20745,28367,1,29
66,2027,0,4119,445,0,49,5,1383505,20665,28367,0,135
66,2027,0,1456,445,0,49,5,1383505,20715,28367,0,115
66,1830,0,53077,445,0,49,5,1383505,20745,28367,0,29
66,3228,0,1719,445,0,49,5,1383505,18276,29995,0,8140
66,2027,0,3276,445,0,49,5,1383505,20645,28367,0,1840
66,1765,0,445,2858,0,42,5,1383526,26289,23015,0,978
66,2027,0,1118,445,0,49,5,1383529,18145,28367,0,2403
66,2027,0,3376,445,0,49,5,1383554,20669,28367,0,354
66,334,0,53077,445,0,49,5,1383554,20745,28367,0,29
66,2027,0,2404,445,0,49,5,1383554,18155,28367,0,2495
66,2027,0,3451,445,0,49,5,1383556,20836,28367,0,83
66,1765,0,445,3074,0,42,5,1383613,26279,23013,0,2521
66,2027,0,4765,445,0,49,5,1383615,20876,28367,0,368
66,1815,0,2291,445,0,49,5,1383616,20712,28367,0,852
66,352,1,445,22917,0,49,5,1383616,18227,25477,1,204
66,1037,0,445,22917,0,49,5,1383616,18227,25477,0,204
66,2911,0,2293,445,0,49,5,1383625,20712,25074,0,27074
66,2027,0,4521,445,0,49,5,1383625,18164,28367,0,126
66,3243,0,3609,445,0,49,5,1383643,20844,28367,0,590
66,2049,0,1061,445,0,49,5,1383643,18221,28367,0,96
66,2027,0,2104,445,0,49,5,1383643,20656,28367,0,336
66,5853,0,1602,445,0,49,5,1383644,18296,30352,0,4340
66,241,0,2522,445,0,49,5,1383644,18227,30352,0,94
66,241,0,2518,445,0,49,5,1383644,18227,30352,0,94
66,2019,0,4539,445,0,49,5,1383644,18220,28367,0,146
66,1799,0,1600,445,0,49,5,1383645,18296,28367,0,42
66,284,1,445,3088,0,42,5,1383671,26289,23013,1,3332
66,1607,0,445,3088,0,42,5,1383671,26289,23013,0,3332
66,2336,1,445,3088,0,42,5,1383671,26289,23013,2,3332
66,1097,0,445,3087,0,42,5,1383674,26279,23013,0,2521
66,241,0,2530,445,0,49,5,1383675,18227,30352,0,94
66,241,0,2526,445,0,49,5,1383675,18227,30352,0,94
66,2033,0,3179,445,0,49,5,1383686,18225,28367,0,241
66,2035,0,3171,445,0,49,5,1383705,18306,28367,0,3213
66,3407,0,4815,445,0,49,5,1383713,18280,24912,0,19691
66,1793,0,4813,445,0,49,5,1383714,18280,30352,0,894
66,1633,0,2011,445,0,0,0,1383727,17745,26279,0,110
66,1799,0,2549,445,0,49,5,1383728,20692,28367,0,2717
66,1809,0,59672,445,0,49,5,1383728,18219,29066,0,152
66,1093,0,2018,445,0,0,0,1383744,17745,26279,0,110
66,3119,0,2550,445,0,49,5,1383745,20692,30352,0,4326
66,2027,0,2600,445,0,49,5,1383745,18305,28367,0,1599
66,2027,0,4636,445,0,49,5,1383746,20671,28367,0,133
66,3635,0,59674,445,0,49,5,1383746,18219,28367,0,156
66,2651,0,2546,139,0,49,5,1383746,18227,28367,0,267
66,2563,0,2549,445,0,49,5,1383746,18227,28367,0,267
66,645,0,2542,139,0,49,5,1383746,18227,28367,0,267
66,645,0,2541,139,0,49,5,1383746,18227,28367,0,267
66,2576,0,2018,445,0,49,5,1383746,17745,26279,0,110
66,3571,0,2011,445,0,49,5,1383747,17745,26279,0,110
66,3421,0,2363,445,0,49,5,1383775,18343,28921,0,2696
66,1815,0,2361,445,0,49,5,1383784,18343,28367,0,3373
66,2099,0,3399,445,0,49,5,1383785,20840,28921,0,65
66,527,0,2018,445,0,49,5,1383785,17745,26279,0,110
66,2043,0,2922,445,0,49,5,1383791,20707,28367,0,7946
66,3039,0,2690,445,0,49,5,1383792,20668,25430,0,407
66,2288,0,445,2128,0,49,5,1383806,18227,15368,0,10250
66,1690,0,445,4290,0,49,5,1383806,18227,15341,0,7926
66,352,1,445,18078,0,49,5,1383819,18227,28399,1,393
66,1041,0,445,26977,0,49,5,1383819,18227,29066,0,97
66,1041,0,445,18078,0,49,5,1383819,18227,28399,0,393
