IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,208,0,445,1085,0,159,1,2851747,24329,23759,0,12927
66,208,0,445,3133,0,159,1,2851773,24357,23705,0,32476
66,208,0,445,17469,0,159,1,2851807,24329,25267,0,32081
66,928,0,445,1085,0,159,1,2851808,24329,23759,0,12927
67,8008839,0,1293,3564,0,100,5,2851836,28359,18312,2,4364
66,4238,0,445,1300,0,159,1,2851841,24225,23761,0,10612
66,640,0,445,1085,0,159,1,2851863,24329,23759,0,12927
66,1072,0,445,1085,0,159,1,2851873,24329,23705,0,8576
66,208,0,445,5181,0,159,1,2851894,23489,24758,0,54669
66,208,0,445,1069,0,159,1,2851894,4197,23820,0,54670
66,1564,0,1656,445,0,179,5,2851931,20338,28367,0,54671
66,1314,0,2331,445,0,179,5,2851931,18274,28379,0,54672
66,180,0,2331,445,0,179,5,2851931,18274,11369,0,30635
66,1662,0,2140,445,0,179,5,2851932,18124,28367,0,26
66,1564,0,3627,445,0,179,5,2851932,18157,28367,0,2530
66,1564,0,2140,445,0,179,5,2851932,18142,28367,0,14088
66,483,0,1685,139,0,179,5,2851932,18227,28367,0,267
66,204,0,34908,445,0,179,5,2851932,18124,28367,0,26
66,2651,0,1690,139,0,179,5,2851932,18227,28367,0,267
66,241,0,2140,445,0,179,5,2851932,10520,28367,0,52665
66,2927,0,1693,445,0,179,5,2851932,18227,28367,0,267
66,1200,0,1693,445,0,179,5,2851933,27287,28367,0,21867
66,180,0,3643,445,0,179,5,2851933,18161,11369,0,20132
66,1813,0,1893,445,0,179,5,2851948,18354,28367,0,60
66,1909,0,1334,445,0,179,5,2851949,18133,28367,0,2573
66,1734,0,3627,445,0,179,5,2851949,18161,28367,0,36
66,661,0,2331,445,0,179,5,2851953,18274,28367,0,2397
66,1747,0,1332,445,0,179,5,2851953,18133,28921,0,5355
66,911,0,1656,445,0,179,5,2851954,18187,28367,0,2724
66,1216,0,445,1085,0,159,1,2851958,24329,23759,0,12927
66,1216,0,445,1085,0,159,1,2851965,24329,23705,0,8576
66,483,0,1899,445,0,179,5,2851978,18354,28367,0,60
66,316,1,2162,445,0,179,5,2851978,18356,28367,1,2423
66,4781,0,2162,445,0,179,5,2851978,18356,28367,0,2423
