IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,2027,0,2043,445,0,49,5,1555288,18315,28367,0,100
66,1799,0,1397,445,0,49,5,1555288,18114,28367,0,40
66,241,0,2242,445,0,49,5,1555288,18131,29066,0,513
66,241,0,1196,445,0,49,5,1555288,18188,30352,0,7930
66,241,0,1192,445,0,49,5,1555288,18188,29066,0,3642
66,208,0,445,525,0,42,5,1555289,26279,23019,0,200
66,1310,0,1666,445,0,49,5,1555294,18354,7609,0,28531
66,241,0,2915,445,0,49,5,1555295,20665,29066,0,554
66,320,0,2939,445,0,49,5,1555295,20665,2751,0,28532
66,3417,0,1543,445,0,49,5,1555295,18343,28366,0,12378
66,241,0,1910,445,0,49,5,1555295,10646,24737,0,28533
66,1702,0,2091,445,0,49,5,1555295,18165,28367,0,14
66,2021,0,1663,445,0,49,5,1555295,20822,29066,0,3925
66,2159,0,1667,445,0,49,5,1555295,18354,29066,0,788
66,241,0,1908,445,0,49,5,1555319,18329,24680,0,28534
66,1799,0,1541,445,0,49,5,1555319,18343,28367,0,3373
66,1850,0,2843,445,0,49,5,1555320,18279,28367,0,349
66,1468,0,2929,445,0,49,5,1555320,20665,28367,0,135
66,241,0,4641,445,0,49,5,1555321,18353,28921,0,473
66,1645,0,1665,445,0,49,5,1555321,18354,28367,0,60
66,218,0,2929,445,0,49,5,1555321,20665,13005,0,28535
66,241,0,4636,445,0,49,5,1555321,18353,14587,0,28536
66,1761,0,4371,445,0,49,5,1555322,18317,28367,0,5
66,2344,0,2931,445,0,49,5,1555323,20665,29066,0,554
66,3208,0,1910,445,0,49,5,1555323,18329,25477,0,8536
66,316,1,2218,445,0,49,5,1555323,18301,30352,1,3646
66,4675,0,2218,445,0,49,5,1555323,18301,30352,0,3646
66,176,0,445,4832,0,42,5,1555331,26364,9706,0,28539
66,2961,1,445,2573,0,42,5,1555331,26279,23019,2,200
66,14801,1,445,2573,0,42,5,1555331,26279,23019,2,200
66,8881,1,445,2573,0,42,5,1555331,26279,23019,2,200
66,33866,0,445,2573,0,42,5,1555331,26279,23019,0,200
66,1564,0,445,2573,0,42,5,1555331,2565,22327,0,28537
66,1564,0,445,2573,0,42,5,1555331,26277,23019,0,10293
66,1564,0,445,2573,0,42,5,1555331,26279,23060,0,520
66,1564,0,445,35341,0,42,5,1555331,26279,23019,0,200
66,1564,0,445,2573,0,42,5,1555331,26386,23019,0,28538
66,192,0,445,4832,0,42,5,1555332,30837,22877,0,28540
66,206,0,445,2573,0,42,5,1555332,25902,23019,0,28541
66,1436,0,445,6669,0,42,5,1555332,26279,23019,0,200
