IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,2027,0,1413,445,0,179,5,2592001,20656,28367,0,336
66,2390,0,445,1413,0,100,5,2592008,28367,20656,0,335
66,492,1,41953,445,0,159,1,2592021,24243,29659,1,389
66,492,1,41935,445,0,159,1,2592021,24243,29812,1,385
66,492,1,41961,445,0,159,1,2592021,24243,30112,1,388
66,2040,0,41935,445,0,159,1,2592021,24243,29812,0,385
66,2048,0,41953,445,0,159,1,2592021,24243,29659,0,389
66,2048,0,41961,445,0,159,1,2592021,24243,30112,0,388
66,1784,0,41937,445,0,159,1,2592022,24243,29791,0,386
66,492,1,41937,445,0,159,1,2592022,24243,29791,1,386
66,2203,0,3546,445,0,179,5,2592023,23025,26289,0,242
66,2027,0,2019,445,0,179,5,2592023,18172,28367,0,2587
66,2027,0,3953,445,0,179,5,2592023,18276,28367,0,103
66,2007,0,4681,445,0,179,5,2592023,18130,28367,0,17
66,2027,0,1185,445,0,179,5,2592023,20876,28367,0,368
66,2015,0,2151,445,0,179,5,2592024,18307,28367,0,934
66,2390,0,445,2019,0,100,5,2592025,28367,18172,0,2588
66,1765,0,445,3546,0,100,5,2592025,26289,23025,0,240
66,492,1,52310,445,0,159,1,2592025,24256,29791,1,409
66,2040,0,52310,445,0,159,1,2592025,24256,29791,0,409
66,2390,0,445,2151,0,100,5,2592025,28367,18307,0,933
66,2390,0,445,3953,0,100,5,2592026,28367,18276,0,102
66,2390,0,445,1185,0,100,5,2592026,28367,20876,0,371
66,2048,0,41963,445,0,159,1,2592026,24243,30111,0,387
66,492,1,41963,445,0,159,1,2592026,24243,30111,1,387
66,2390,0,445,4681,0,100,5,2592026,28367,18130,0,136
66,492,1,52328,445,0,159,1,2592026,24256,29659,1,411
66,2048,0,52328,445,0,159,1,2592026,24256,29659,0,411
66,2048,0,52336,445,0,159,1,2592028,24256,30112,0,412
66,492,1,52336,445,0,159,1,2592028,24256,30112,1,412
66,2040,0,52308,445,0,159,1,2592028,24256,29812,0,410
66,492,1,52308,445,0,159,1,2592028,24256,29812,1,410
66,288,0,445,4791,0,100,5,2592095,28367,18131,0,300
66,241,0,4791,445,0,179,5,2592095,18131,28367,0,301
66,492,1,1155,445,0,159,1,2592096,24252,29791,1,365
66,2156,0,1155,445,0,159,1,2592096,24252,29791,0,365
66,1799,0,3988,445,0,179,5,2592096,18159,28367,0,363
66,492,1,1267,445,0,159,1,2592096,24252,30111,1,359
66,2164,0,1267,445,0,159,1,2592096,24252,30111,0,359
66,2390,0,445,1105,0,100,5,2592097,28367,18352,0,33
66,2027,0,1105,445,0,179,5,2592097,18352,28367,0,34
66,2048,0,52338,445,0,159,1,2592097,24256,30111,0,413
66,492,1,52338,445,0,159,1,2592097,24256,30111,1,413
66,204,0,1772,445,0,179,5,2592135,17603,28371,0,2109
66,332,0,5298,445,0,159,1,2592169,23908,30111,0,49415
66,324,0,5554,445,0,159,1,2592204,4189,30066,0,49416
66,241,0,4071,445,0,179,5,2592204,18357,28367,0,78
66,218,0,4071,445,0,179,5,2592204,3747,28367,0,49417
66,352,1,445,50438,0,179,5,2592205,18227,28921,1,92
66,284,0,445,50438,0,179,5,2592205,18227,28921,0,92
