IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,284,1,445,3632,0,100,5,4147208,26279,17745,1,112
66,1607,0,445,3632,0,100,5,4147208,26279,17745,0,112
66,3039,0,3632,445,0,543,5,4147208,17745,26279,0,110
66,2336,1,445,3632,0,100,5,4147208,26279,17745,7,112
66,2027,0,2405,445,0,543,5,4147208,20656,28367,0,336
66,1605,0,445,4455,0,100,5,4147208,18554,18296,0,34813
66,270,1,445,4455,0,100,5,4147208,18554,18296,1,34813
66,262,1,445,4455,0,100,5,4147208,18554,18296,1,34813
66,2390,0,445,2405,0,100,5,4147208,28367,20656,0,335
66,2923,0,4455,445,0,543,5,4147208,18296,18554,0,8500
66,241,0,4197,445,0,543,5,4147208,18324,29066,0,650
66,284,0,445,4197,0,100,5,4147208,29066,18324,0,649
66,284,0,445,4192,0,100,5,4147208,29066,18324,0,649
66,241,0,4192,445,0,543,5,4147208,18324,29066,0,650
66,2390,0,445,1427,0,100,5,4147211,28367,18311,0,2671
66,2027,0,1427,445,0,543,5,4147211,18311,28367,0,2672
66,226,1,445,1266,0,94,5,4147214,23348,21912,1,6984
66,248,1,445,1266,0,94,5,4147214,23348,21912,1,6984
66,282,1,445,1266,0,94,5,4147214,23348,21912,1,6984
66,3165,0,445,1287,0,100,5,4147214,26189,21929,0,2055
66,300,1,445,1266,0,94,5,4147214,23348,21912,1,6984
66,280,1,445,1266,0,94,5,4147214,23348,21912,1,6984
66,852,1,445,1266,0,94,5,4147214,23348,21912,2,6984
66,852,1,445,1266,0,94,5,4147214,23348,21912,2,6984
66,2092,1,445,1266,0,94,5,4147214,23348,21912,1,6984
66,10044,1,445,1266,0,94,5,4147214,23348,21912,2,6984
66,1536,1,445,1266,0,94,5,4147214,23348,21912,2,6984
66,392,1,445,1266,0,94,5,4147214,23348,21912,1,6984
66,258,1,445,1266,0,94,5,4147214,23348,21912,2,6984
66,12649,0,445,1266,0,94,5,4147214,23348,21912,0,6984
66,258,1,445,1266,0,94,5,4147214,23348,21912,2,6984
66,10287,1,445,3739,0,94,5,4147222,23144,20836,1,31657
66,1847,0,445,3739,0,94,5,4147222,23144,20836,0,31657
66,270,1,445,3739,0,94,5,4147222,23144,20836,1,31657
