IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,270,1,445,1081,0,100,5,3940297,25430,18173,1,31590
66,262,1,445,1081,0,100,5,3940297,25430,18173,1,31590
66,1601,0,445,1081,0,100,5,3940297,25430,18173,0,31590
66,2881,0,1081,445,0,543,5,3940297,18173,25430,0,18537
66,352,1,445,57928,0,100,5,3940304,28921,18219,1,147
66,1067,0,445,57928,0,100,5,3940304,28921,18219,0,147
66,1887,0,57928,445,0,543,5,3940304,18219,28921,0,149
66,404,1,57928,445,0,543,5,3940304,18219,28921,1,149
66,1075,0,139,57926,0,100,5,3940304,28367,18219,0,155
66,352,1,139,57926,0,100,5,3940304,28367,18219,1,155
66,404,1,57926,139,0,543,5,3940304,18219,28367,1,156
66,2019,0,57926,139,0,543,5,3940304,18219,28367,0,156
66,2027,0,4815,445,0,543,5,3940306,20645,28367,0,1840
66,2390,0,445,4815,0,100,5,3940306,28367,20645,0,1839
66,352,1,445,44414,0,100,5,3940309,29066,20753,1,253
66,1987,0,44414,445,0,543,5,3940309,20753,29066,0,254
66,1067,0,445,44414,0,100,5,3940309,29066,20753,0,253
66,352,1,445,44420,0,100,5,3940309,28921,20753,1,255
66,404,1,44414,445,0,543,5,3940309,20753,29066,1,254
66,404,1,44420,445,0,543,5,3940309,20753,28921,1,256
66,1067,0,445,44420,0,100,5,3940309,28921,20753,0,255
66,1987,0,44420,445,0,543,5,3940309,20753,28921,0,256
66,352,1,445,44417,0,100,5,3940310,28366,20753,1,120
66,404,1,44417,445,0,543,5,3940310,20753,28366,1,119
66,1075,0,445,44417,0,100,5,3940310,28366,20753,0,120
66,2007,0,44417,445,0,543,5,3940310,20753,28366,0,119
66,1075,0,445,44411,0,100,5,3940311,28367,20753,0,121
66,352,1,445,44411,0,100,5,3940311,28367,20753,1,121
66,2007,0,44411,445,0,543,5,3940311,20753,28367,0,122
66,404,1,44411,445,0,543,5,3940311,20753,28367,1,122
66,352,1,445,54207,0,100,5,3940311,28367,20745,1,76
66,935,0,445,54207,0,100,5,3940311,28367,20745,0,76
66,404,1,54207,445,0,543,5,3940312,20745,28367,1,29
66,1830,0,54207,445,0,543,5,3940312,20745,28367,0,29
66,241,0,1140,445,0,543,5,3940315,18363,29066,0,38
66,241,0,1143,445,0,543,5,3940317,18363,29066,0,38
66,284,0,445,1143,0,100,5,3940317,29066,18363,0,37
66,284,0,445,1140,0,100,5,3940323,29066,18363,0,37
66,3165,0,445,4256,0,100,5,3940328,26189,21890,0,1657
66,2011,0,44442,445,0,543,5,3940333,20753,18554,0,274
66,1068,0,445,44442,0,100,5,3940333,18554,20753,0,272
66,404,1,44442,445,0,543,5,3940333,20753,18554,1,274
66,352,1,445,44442,0,100,5,3940333,18554,20753,1,272
66,352,1,445,44448,0,100,5,3940333,30392,20753,1,275
66,1059,0,445,44448,0,100,5,3940333,30392,20753,0,275
66,404,1,44448,445,0,543,5,3940333,20753,30392,1,278
66,1987,0,44448,445,0,543,5,3940333,20753,30392,0,278
66,352,1,445,44454,0,100,5,3940334,25233,20753,1,281
66,1055,0,445,44454,0,100,5,3940334,25233,20753,0,281
66,404,1,44454,445,0,543,5,3940334,20753,25233,1,282
66,1987,0,44454,445,0,543,5,3940334,20753,25233,0,282
66,352,1,445,44451,0,100,5,3940334,30333,20753,1,23867
66,1059,0,445,44451,0,100,5,3940334,30333,20753,0,23867
66,404,1,44451,445,0,543,5,3940334,20753,30333,1,9201
66,352,1,445,44460,0,100,5,3940334,24912,20753,1,284
66,1056,0,445,44460,0,100,5,3940334,24912,20753,0,284
66,404,1,44460,445,0,543,5,3940334,20753,24912,1,289
66,1987,0,44451,445,0,543,5,3940334,20753,30333,0,9201
66,1991,0,44460,445,0,543,5,3940334,20753,24912,0,289
66,352,1,445,44445,0,100,5,3940334,29545,20753,1,287
66,1065,0,445,44445,0,100,5,3940334,29545,20753,0,287
66,404,1,44445,445,0,543,5,3940334,20753,29545,1,286
66,1997,0,44445,445,0,543,5,3940334,20753,29545,0,286
66,352,1,445,44457,0,94,5,3940334,23144,20753,1,288
66,1056,0,445,44457,0,94,5,3940334,23144,20753,0,288
66,352,1,445,44466,0,100,5,3940334,25477,20753,1,271
66,1055,0,445,44466,0,100,5,3940334,25477,20753,0,271
66,1987,0,44466,445,0,543,5,3940334,20753,25477,0,273
66,404,1,44466,445,0,543,5,3940334,20753,25477,1,273
66,352,1,445,44463,0,100,5,3940336,25430,20753,1,276
66,1061,0,445,44463,0,100,5,3940336,25430,20753,0,276
