IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,284,1,445,1401,0,42,5,1157241,26279,22960,1,159
66,1606,0,445,1401,0,42,5,1157241,26279,22960,2,159
66,2336,1,445,1401,0,42,5,1157241,26279,22960,7,159
66,1096,0,445,1400,0,42,5,1157246,26289,22960,2,838
66,1765,0,445,1559,0,42,5,1157246,26289,23028,2,532
66,1488,0,1229,445,0,0,0,1157246,17745,26289,2,1561
66,777,0,1229,445,0,0,0,1157247,17745,26289,2,1561
66,1765,0,445,3088,0,42,5,1157291,26279,23060,2,520
66,2220,1,445,1413,0,42,5,1157291,26279,22960,7,159
66,1846,0,445,1413,0,42,5,1157291,26279,22960,2,159
66,276,1,445,1413,0,42,5,1157291,26279,22960,1,159
66,1146,1,445,1413,0,42,5,1157291,26279,22960,7,159
66,1765,0,445,2451,0,42,5,1157359,26289,23059,2,564
66,1765,0,445,3842,0,42,5,1157361,26289,23019,2,75
66,2220,1,445,1575,0,42,5,1157418,26289,23028,2,532
66,1146,1,445,1575,0,42,5,1157418,26289,23028,7,532
66,276,1,445,1575,0,42,5,1157418,26289,23028,1,532
66,2227,0,445,1575,0,42,5,1157418,26289,23028,2,532
66,284,1,445,1355,0,42,5,1157445,26289,22944,1,2544
66,2336,1,445,1355,0,42,5,1157445,26289,22944,2,2544
66,2389,0,445,1355,0,42,5,1157445,26289,22944,2,2544
66,966,0,445,1364,0,42,5,1157500,26289,22944,2,2544
66,1764,0,445,1421,0,42,5,1157501,26289,22960,2,838
66,276,1,445,1364,0,42,5,1157557,26289,22944,1,2544
66,2220,1,445,1364,0,42,5,1157557,26289,22944,2,2544
66,1146,1,445,1364,0,42,5,1157557,26289,22944,7,2544
66,944,0,445,1364,0,42,5,1157557,26289,22944,2,2544
66,1764,0,445,1296,0,42,5,1157558,26279,23013,2,2521
66,1298,0,445,1375,0,42,5,1157597,26289,22944,2,2544
66,1764,0,445,1480,0,42,5,1157598,26289,23017,2,587
66,1182,0,445,1376,0,42,5,1157598,26279,22944,2,3323
66,1765,0,445,2442,0,42,5,1157690,26279,22996,2,4
66,1765,0,445,2011,0,42,5,1157690,26279,23037,2,2585
66,1765,0,445,2512,0,42,5,1157736,26289,23048,2,541
66,1765,0,445,1966,0,42,5,1157736,26289,22975,2,848
66,1765,0,445,3712,0,42,5,1157736,26289,22990,2,492
66,1764,0,445,1219,0,42,5,1157736,26279,22985,2,2714
66,1765,0,445,3228,0,42,5,1157827,26289,23015,2,978
66,276,1,445,1312,0,42,5,1157831,26289,23052,1,808
66,2220,1,445,1312,0,42,5,1157831,26289,23052,2,808
66,3252,0,445,1312,0,42,5,1157831,26289,23052,2,808
66,10863,1,445,1312,0,42,5,1157831,26289,23052,1,808
66,1146,1,445,1312,0,42,5,1157831,26289,23052,2,808
66,1764,0,445,1417,0,42,5,1157913,26279,22966,2,70
66,1765,0,445,3533,0,42,5,1157955,26289,23022,2,600
66,284,1,445,3547,0,42,5,1158057,26289,23022,1,600
66,2336,1,445,3547,0,42,5,1158057,26289,23022,2,600
66,2391,0,445,3547,0,42,5,1158057,26289,23022,2,600
66,222,1,445,3238,0,42,5,1158122,26289,23015,1,978
66,2391,0,445,3238,0,42,5,1158122,26289,23015,2,978
66,2336,1,445,3238,0,42,5,1158122,26289,23015,2,978
66,1488,0,1248,445,0,0,0,1158145,17745,26289,2,1561
66,777,0,1248,445,0,0,0,1158164,17745,26289,2,1561
66,1765,0,445,3111,0,42,5,1158177,26279,23060,2,520
66,1765,0,445,1616,0,42,5,1158182,26289,23028,2,532
66,2220,1,445,3559,0,42,5,1158237,26289,23022,2,600
66,1146,1,445,3559,0,42,5,1158237,26289,23022,2,600
66,276,1,445,3559,0,42,5,1158237,26289,23022,1,600
66,1847,0,445,3559,0,42,5,1158237,26289,23022,2,600
66,1765,0,445,3883,0,42,5,1158259,26289,23019,2,75
66,1765,0,445,2472,0,42,5,1158263,26289,23059,2,564
66,1764,0,445,1447,0,42,5,1158380,26289,22960,2,838
66,1764,0,445,1322,0,42,5,1158437,26279,23013,2,2521
66,1298,0,445,1506,0,42,5,1158503,26289,23017,2,587
66,1764,0,445,1395,0,42,5,1158503,26279,22944,2,3323
66,1182,0,445,1507,0,42,5,1158513,26279,23017,2,588
66,1765,0,445,2460,0,42,5,1158588,26279,22996,2,4
66,284,1,445,2001,0,42,5,1158589,26289,22975,1,848
66,2391,0,445,2001,0,42,5,1158589,26289,22975,2,848
66,2336,1,445,2001,0,42,5,1158589,26289,22975,2,848
66,59952,1,445,3246,0,42,5,1158590,26253,23015,5,671
66,2006,0,445,3246,0,42,5,1158590,26253,23015,2,671
66,3572,0,445,1328,0,42,5,1158663,26279,23013,2,2521
66,304,1,445,1328,0,42,5,1158663,26279,23013,1,2521
66,1765,0,445,2531,0,42,5,1158664,26289,23048,2,541
66,1765,0,445,3755,0,42,5,1158664,26289,22990,2,492
66,1765,0,445,2004,0,42,5,1158664,26289,22975,2,848
66,1765,0,445,2031,0,42,5,1158664,26279,23037,2,2585
66,1707,0,445,3246,0,42,5,1158664,26253,23015,2,671
66,1764,0,445,1237,0,42,5,1158664,26279,22985,2,2714
66,1764,0,445,1360,0,42,5,1158721,26289,23052,2,808
66,1326,0,445,3248,0,42,5,1158727,26253,23015,2,671
66,63158,1,445,3248,0,42,5,1158727,26253,23015,5,671
66,1765,0,445,3249,0,42,5,1158809,26289,23015,2,978
