IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,176,0,445,1899,0,100,5,3196806,29545,4270,0,62567
66,286,0,445,3763,0,100,5,3196806,30352,18324,0,105
66,286,0,445,3758,0,100,5,3196806,30352,18324,0,105
66,876,0,445,3846,0,100,5,3196806,28921,18336,0,5509
66,2628,0,445,2729,0,100,5,3196806,28367,18322,0,1119
66,286,0,445,3848,0,100,5,3196806,30352,18336,0,3055
66,284,0,445,1122,0,100,5,3196807,28921,18218,0,342
66,3521,0,445,4742,0,94,5,3196807,23349,21851,0,5350
66,282,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,226,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,248,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,294,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,280,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,43516,1,445,4744,0,100,5,3196807,26188,21851,2,52
66,9876,1,445,4744,0,100,5,3196807,26188,21851,2,52
66,989,0,445,2600,0,100,5,3196807,30352,18227,0,93
66,989,0,445,2596,0,100,5,3196807,30352,18227,0,93
66,767,0,445,2591,0,100,5,3196807,30352,18227,0,93
66,5920,1,445,4744,0,100,5,3196807,26188,21851,2,52
66,380,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,3200,1,445,4744,0,100,5,3196807,26188,21851,2,52
66,5664,1,445,4744,0,100,5,3196807,26188,21851,2,52
66,1568,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,1292,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,11827,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,8519,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,452,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,528,1,445,4744,0,100,5,3196807,26188,21851,1,52
66,285,0,445,1119,0,94,5,3196807,23144,18218,0,23868
66,10243,0,445,4744,0,100,5,3196807,26188,21851,0,52
66,2628,0,445,2921,0,100,5,3196808,28367,18114,0,39
66,180,0,2891,445,0,179,5,3196817,18114,29545,0,11913
66,241,0,3763,445,0,179,5,3196817,18324,30352,0,106
66,320,0,2923,445,0,179,5,3196818,18114,7629,0,62568
66,241,0,3758,445,0,179,5,3196818,18324,30352,0,106
66,3407,0,2732,445,0,179,5,3196818,18322,25074,0,13148
66,324,0,2923,445,0,179,5,3196818,18114,29521,0,62569
66,241,0,1122,445,0,179,5,3196818,18218,28921,0,343
66,1799,0,2729,445,0,179,5,3196818,18322,28367,0,1498
66,1921,0,3848,445,0,179,5,3196818,18336,30352,0,3054
66,1765,0,3846,445,0,179,5,3196818,18336,28921,0,5510
66,241,0,2600,445,0,179,5,3196818,18227,30352,0,94
66,2043,0,2538,445,0,179,5,3196818,18149,28367,0,158
66,1799,0,2921,445,0,179,5,3196819,18114,28367,0,40
66,2027,0,3645,445,0,179,5,3196819,20683,28367,0,186
66,880,0,445,2736,0,100,5,3196820,28367,18322,0,1119
66,404,1,47338,445,0,100,5,3196820,24912,18227,1,198
66,619,0,47338,445,0,100,5,3196820,24912,18227,0,198
66,2390,0,445,2538,0,100,5,3196820,28367,18149,0,157
66,248,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,226,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,294,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,282,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,280,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,9876,1,445,3098,0,94,5,3196821,23349,21848,2,1745
66,3200,1,445,3098,0,94,5,3196821,23349,21848,2,1745
66,5920,1,445,3098,0,94,5,3196821,23349,21848,2,1745
66,5664,1,445,3098,0,94,5,3196821,23349,21848,2,1745
66,43516,1,445,3098,0,94,5,3196821,23349,21848,2,1745
66,1568,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,1292,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,380,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,11827,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,8519,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,452,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,528,1,445,3098,0,94,5,3196821,23349,21848,1,1745
66,10231,0,445,3098,0,94,5,3196821,23349,21848,0,1745
66,368,0,445,2923,0,100,5,3196824,29545,18114,0,5397
66,262,1,445,2923,0,100,5,3196824,29545,18114,2,5397
66,262,1,445,2732,0,100,5,3196825,25074,18322,1,56127
66,270,1,445,2732,0,100,5,3196825,25074,18322,1,56127
66,1905,0,445,2732,0,100,5,3196825,25074,18322,0,56127
66,2172,0,445,2739,0,100,5,3196825,28921,18322,0,882
66,3533,0,445,3097,0,100,5,3196825,26188,21848,0,1748
66,352,1,445,47338,0,179,5,3196832,18227,24912,1,197
66,1041,0,445,47338,0,179,5,3196832,18227,24912,0,197
66,1761,0,2736,445,0,179,5,3196832,18322,28367,0,1498
66,1799,0,3812,445,0,179,5,3196832,18315,28367,0,100
66,2537,0,2923,445,0,179,5,3196835,18114,29545,0,11913
66,1899,0,2739,445,0,179,5,3196836,18322,28921,0,883
66,3405,0,3813,445,0,179,5,3196836,18315,28921,0,9316
66,270,1,445,1817,0,100,5,3196866,28367,18112,1,2642
66,3944,0,445,1817,0,100,5,3196866,28367,18112,0,2642
66,262,1,445,1817,0,100,5,3196866,28367,18112,1,2642
66,4479,0,1817,445,0,179,5,3196866,18112,28367,0,2643
66,2628,0,445,3812,0,100,5,3196867,28367,18315,0,101
66,1041,0,445,39398,0,179,5,3196867,18227,28921,0,92
66,352,1,445,39398,0,179,5,3196867,18227,28921,1,92
66,404,1,39398,445,0,100,5,3196867,28921,18227,1,91
66,619,0,39398,445,0,100,5,3196867,28921,18227,0,91
66,2390,0,445,1488,0,100,5,3196871,28367,20656,0,335
66,2027,0,1488,445,0,179,5,3196871,20656,28367,0,336
66,1765,0,445,3502,0,42,5,3196872,26289,22944,0,2544
66,270,1,445,3813,0,100,5,3196873,28921,18315,1,22081
66,1904,0,445,3813,0,100,5,3196873,28921,18315,0,22081
66,262,1,445,3813,0,100,5,3196873,28921,18315,1,22081
66,404,1,16870,445,0,100,5,3196875,25477,18227,1,207
66,1765,0,445,1899,0,42,5,3196875,26279,23019,0,200
66,619,0,16870,445,0,100,5,3196875,25477,18227,0,207
66,352,1,445,16870,0,179,5,3196888,18227,25477,1,204
66,1041,0,445,16870,0,179,5,3196888,18227,25477,0,204
66,2390,0,445,3011,0,100,5,3196899,28367,20834,0,118
66,2027,0,3011,445,0,179,5,3196903,20834,28367,0,117
66,241,0,1802,445,0,138,5,3196919,19788,18227,0,987
66,270,1,445,1941,0,100,5,3196919,28367,18189,1,3021
66,3870,0,445,1941,0,100,5,3196919,28367,18189,0,3021
66,262,1,445,1941,0,100,5,3196919,28367,18189,1,3021
66,3725,0,1941,445,0,179,5,3196924,18189,28367,0,3022
66,777,0,1492,445,0,0,0,3196937,17745,26279,0,110
66,241,0,1804,445,0,138,5,3196939,19788,18227,0,987
66,2390,0,445,2946,0,100,5,3196940,28367,18305,0,1598
66,2390,0,445,3768,0,100,5,3196940,28367,20665,0,134
66,1765,0,445,1492,0,100,5,3196940,26279,17745,0,112
66,1923,0,57276,445,0,179,5,3196944,18219,28367,0,156
66,404,1,57276,445,0,179,5,3196944,18219,28367,1,156
66,2027,0,3768,445,0,179,5,3196944,20665,28367,0,135
66,2027,0,2946,445,0,179,5,3196944,18305,28367,0,1599
66,2203,0,1492,445,0,179,5,3196944,17745,26279,0,110
66,1765,0,445,4640,0,42,5,3196945,26289,23060,0,129
66,1765,0,445,1244,0,42,5,3196945,26279,22985,0,2714
66,284,1,445,2340,0,42,5,3196946,26279,22990,1,90
66,2336,1,445,2340,0,42,5,3196946,26279,22990,2,90
66,3439,0,445,2340,0,42,5,3196946,26279,22990,0,90
66,2390,0,445,2239,0,100,5,3196961,28367,18357,0,80
66,284,0,445,2875,0,100,5,3196961,28921,18323,0,215
66,352,1,445,57286,0,100,5,3196961,28366,18219,1,154
66,1075,0,445,57286,0,100,5,3196961,28366,18219,0,154
66,284,0,445,2880,0,100,5,3196961,28921,18323,0,215
66,1067,0,445,57291,0,100,5,3196962,28921,18219,0,147
66,352,1,445,57291,0,100,5,3196962,28921,18219,1,147
66,352,1,445,57276,0,100,5,3196962,28367,18219,1,155
66,1075,0,445,57276,0,100,5,3196962,28367,18219,0,155
66,2390,0,445,1876,0,100,5,3196962,28367,18350,0,87
66,352,1,445,57296,0,100,5,3196962,30352,18219,1,148
66,352,1,445,57281,0,100,5,3196962,29066,18219,1,151
66,1073,0,445,57296,0,100,5,3196962,30352,18219,0,148
66,1067,0,445,57281,0,100,5,3196962,29066,18219,0,151
66,2027,0,2239,445,0,179,5,3196976,18357,28367,0,78
66,404,1,57286,445,0,179,5,3196976,18219,28366,1,153
66,241,0,2875,445,0,179,5,3196976,18323,28921,0,216
66,241,0,2880,445,0,179,5,3196976,18323,28921,0,216
66,1923,0,57286,445,0,179,5,3196976,18219,28366,0,153
66,352,1,445,7880,0,179,5,3196976,18227,18554,1,55
66,404,1,57291,445,0,179,5,3196976,18219,28921,1,149
66,1040,0,445,7880,0,179,5,3196976,18227,18554,0,55
66,1903,0,57291,445,0,179,5,3196976,18219,28921,0,149
66,404,1,57296,445,0,179,5,3196977,18219,30352,1,150
66,1979,0,1876,445,0,179,5,3196977,18350,28367,0,88
66,1913,0,57296,445,0,179,5,3196977,18219,30352,0,150
66,1903,0,57281,445,0,179,5,3196977,18219,29066,0,152
66,404,1,57281,445,0,179,5,3196977,18219,29066,1,152
66,2177,0,445,57322,0,100,5,3196981,28367,18219,0,155
66,352,1,445,52826,0,100,5,3196982,28367,20745,1,76
66,935,0,445,52826,0,100,5,3196982,28367,20745,0,76
66,2628,0,445,2779,0,100,5,3196982,28367,18312,0,2767
66,270,1,445,2781,0,100,5,3196982,25074,18312,1,51150
66,1601,0,445,2781,0,100,5,3196982,25074,18312,0,51150
66,262,1,445,2781,0,100,5,3196982,25074,18312,1,51150
66,352,1,445,57331,0,100,5,3196983,18554,18219,1,167
66,1068,0,445,57331,0,100,5,3196983,18554,18219,0,167
66,733,0,7880,445,0,100,5,3196983,18554,18227,0,56
