IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,2446,0,445,4900,0,100,5,3283201,29066,18169,0,596
66,2099,0,4900,445,0,179,5,3283202,18169,29066,0,595
66,2048,0,18838,445,0,159,1,3283204,24253,29659,0,423
66,492,1,18838,445,0,159,1,3283204,24253,29659,1,423
66,2390,0,445,1433,0,100,5,3283207,28367,18229,0,2399
66,492,1,18874,445,0,159,1,3283207,24253,30111,1,431
66,2048,0,18874,445,0,159,1,3283207,24253,30111,0,431
66,2628,0,445,3255,0,100,5,3283213,28367,18358,0,313
66,2027,0,1433,445,0,179,5,3283219,18229,28367,0,2400
66,1799,0,3255,445,0,179,5,3283220,18358,28367,0,314
66,2627,0,445,1430,0,100,5,3283223,28367,20691,0,1627
66,270,1,445,1432,0,100,5,3283224,18554,20691,1,63574
66,222,1,445,1432,0,100,5,3283224,18554,20691,1,63574
66,619,0,16623,445,0,94,5,3283224,23144,18227,0,99
66,404,1,16623,445,0,94,5,3283224,23144,18227,1,99
66,1604,0,445,1432,0,100,5,3283224,18554,20691,0,63574
66,270,1,445,3256,0,94,5,3283224,23144,18358,1,38738
66,262,1,445,3256,0,94,5,3283224,23144,18358,1,38738
66,1905,0,445,3256,0,94,5,3283224,23144,18358,0,38738
66,1601,0,445,1889,0,94,5,3283224,23144,18330,0,52951
66,270,1,445,1889,0,94,5,3283224,23144,18330,1,52951
66,262,1,445,1889,0,94,5,3283224,23144,18330,1,52951
66,492,1,18864,445,0,159,1,3283228,24253,30112,1,424
66,2048,0,18864,445,0,159,1,3283228,24253,30112,0,424
66,270,1,445,2176,0,100,5,3283231,28367,20683,1,187
66,3566,0,445,2176,0,100,5,3283231,28367,20683,0,187
66,222,1,445,2176,0,100,5,3283231,28367,20683,1,187
66,300,1,445,2690,0,94,5,3283237,23348,21817,1,356
66,248,1,445,2690,0,94,5,3283237,23348,21817,1,356
66,226,1,445,2690,0,94,5,3283237,23348,21817,1,356
