IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
67,1524,0,1027,445,0,1174,5,729672,20683,28367,2,186
67,4779,0,7508,39695,0,1174,5,729672,7895,8337,2,10989
67,21211,0,7508,39695,0,1174,5,729672,7956,8337,2,13012
67,274,0,7784,389,1174,0,0,729672,5017,29044,0,17450
67,68,0,7504,39439,1174,0,0,729672,3029,8508,0,17451
67,166,0,8252,445,0,1174,5,729701,9478,28415,2,17452
67,68,0,1071,389,0,1174,5,729702,22078,28339,2,17453
67,84,0,7508,39695,0,1174,5,729702,7895,8639,2,11011
67,138,0,1574,445,0,1174,5,729702,20683,11369,2,17454
67,67435,0,7508,39695,0,1174,5,729702,7895,8337,10,10989
67,103,0,445,2150,0,1174,5,729703,9369,15280,2,17455
67,1097,0,445,2150,0,1174,5,729703,18219,15338,2,17456
67,1509,0,3187,389,0,1174,5,729703,18149,28367,2,158
67,244,0,445,2150,0,1174,5,729703,18219,29137,2,17457
67,127,0,3188,445,0,1174,5,729703,18154,28367,2,114
67,140,0,1027,445,0,1174,5,729704,18491,28367,2,17458
67,68,0,3430,139,0,1174,5,729704,18305,28366,2,8973
67,72,0,1544,1025,0,1174,5,729704,20701,28367,2,14993
67,280,0,3188,445,1174,0,0,729704,5193,28412,0,17459
67,130,0,445,2150,0,1174,5,729704,20353,15381,2,17460
67,68,0,1030,135,0,1174,5,729704,20683,28367,2,186
67,103,0,445,2146,0,1174,5,729704,9209,15289,2,17461
67,618,0,2724,592,0,1174,5,729704,18154,27128,2,17462
67,201,0,1525,445,0,1174,5,729704,18323,30352,2,506
67,201,0,1530,445,0,1174,5,729704,18323,29066,2,463
67,280,0,3188,445,0,1174,5,729704,18149,28412,2,17463
67,366,0,2162,389,0,1174,5,729704,18149,28367,2,158
67,5403,0,3188,445,0,1174,5,729734,18149,28367,2,158
67,110,0,7508,39695,0,1174,5,729734,7746,8373,2,17464
67,116,0,135,26610,0,1174,5,729734,19249,18554,2,17465
67,140,0,2637,445,0,1174,5,729734,20881,30352,2,1852
67,178,0,2637,445,0,1174,5,729734,20879,30350,2,17466
67,107,0,1084,317,0,1174,5,729734,21340,26701,2,17467
67,49651,0,5460,39695,0,1174,5,729734,7895,8337,2,10989
67,80,0,1052,445,0,1174,5,729735,20683,3475,2,17468
67,184,0,17468,445,0,1174,5,729735,20497,28355,2,17469
67,127,0,60,445,0,1174,5,729735,14737,28285,2,17470
67,204,0,1318,445,0,1174,5,729735,20683,10107,2,17471
67,109,0,1068,445,0,1174,5,729735,30916,11366,2,17472
67,140,0,1085,445,0,1174,5,729735,9093,28423,2,17473
67,92,0,7516,56111,1174,0,0,729735,7895,6235,0,17474
67,166,0,1148,445,0,1174,5,729735,20685,28359,2,7557
67,103,0,1514,445,0,1174,5,729735,18141,28287,2,17475
67,127,0,22700,389,0,1174,5,729735,20753,28492,2,14117
67,892,0,7792,88,0,1174,5,729736,18219,26157,2,17476
67,196,0,1062,445,0,1174,5,729736,19963,28379,2,17477
67,76,0,7508,39695,0,1174,5,729736,7829,8447,2,17478
67,34910,0,1062,445,0,1174,5,729736,20683,28367,2,186
67,196,0,1062,445,0,1174,5,729736,30916,28367,2,13517
67,176,0,9404,445,0,1174,5,729736,17351,14619,2,17479
67,224,0,1062,445,0,1174,5,729736,21340,28367,10,17480
67,109,0,1062,445,0,1174,5,729736,20701,28367,2,14993
67,76,0,7508,6943,0,1174,5,729736,7895,8337,2,10989
67,166,0,1582,445,0,1174,5,729736,20701,2691,2,17481
67,176,0,1062,445,0,1174,5,729737,15876,28367,2,17482
67,1524,0,1063,445,0,1174,5,729737,20683,7537,2,17483
67,80,0,1084,445,0,1174,5,729737,18491,28359,2,17484
67,127,0,1342,445,0,1174,5,729737,19963,28451,2,17485
67,127,0,2653,445,0,1174,5,729737,27402,30365,2,17486
67,108,0,7540,39439,0,1174,5,729747,3005,8260,2,17487
67,68,0,7508,39695,0,1174,5,729747,11700,8272,2,13088
67,119,0,445,42066,0,3495,1,729762,24449,29660,2,323
67,3293,0,28496,389,0,3495,1,729767,24252,29659,2,360
67,3868,0,28497,445,0,3495,1,729767,24252,29659,2,360
67,1524,0,336,4625,0,42,5,729768,27013,23028,2,17488
67,1524,0,6224,6929,0,42,5,729769,27016,29279,2,17489
67,1524,0,8272,4113,0,42,5,729769,27019,25164,2,17490
67,1540,0,2582,445,0,1174,5,729781,18151,28367,2,107
67,26992,0,1025,26621,0,1174,5,729781,18227,18554,2,55
67,474,0,1409,55178,0,1174,5,729781,13411,4230,2,17491
67,80,0,7508,35599,0,1174,5,729781,7895,8337,2,10989
67,103,0,445,55179,0,1174,5,729781,27287,24912,2,17492
67,80,0,505,55179,0,1174,5,729781,4390,4230,2,17493
67,73,0,7508,39727,1174,0,0,729781,7714,6247,0,17494
67,80,0,6484,39695,0,1174,5,729781,7979,8903,10,17495
67,25631,0,7508,39695,0,1174,5,729781,7895,8337,2,10989
67,84,0,7492,39727,0,1174,5,729781,7895,8337,2,10989
67,201,0,2391,445,0,1174,5,729781,18113,29066,2,4424
67,3868,0,28503,445,0,3495,1,729784,24252,30112,2,361
67,3293,0,28502,389,0,3495,1,729784,24252,30112,2,361
67,292,0,28479,445,0,3495,1,729786,24252,29812,2,358
67,103,0,445,42048,0,3495,1,729791,23962,29660,2,317
67,107,0,445,42054,0,3495,1,729791,23990,29660,2,320
67,107,0,445,42046,0,3495,1,729791,24171,29660,2,316
67,103,0,445,42074,0,3495,1,729799,24226,29660,2,322
67,92,0,8020,52882,0,1174,5,729801,7909,8338,2,17496
67,140,0,4743,445,0,1174,5,729801,18136,28261,2,17497
67,107,0,2970,445,0,1174,5,729832,20705,7537,2,5036
67,150,0,2970,445,1174,0,0,729832,5478,28660,0,17498
67,154,0,3417,1057,0,1174,5,729832,18227,30369,2,16914
67,3056,0,4743,445,0,1174,5,729832,18136,28367,2,695
67,84,0,7508,39695,1174,0,0,729832,3015,8443,0,17499
67,942,0,445,26934,0,1174,5,729832,18227,30333,2,467
67,1524,0,2970,445,1174,0,0,729832,5478,28367,0,17500
67,72,0,7508,39693,0,1174,5,729832,7810,8410,2,17501
67,220,0,3411,135,0,1174,5,729832,18227,30352,2,94
67,16639,0,7516,39695,0,1174,5,729832,7895,8337,10,10989
67,4147,0,7508,39695,0,1174,5,729832,7895,8337,2,10989
67,3177,0,2970,445,0,1174,5,729833,20705,28367,2,3682
67,145,0,445,42072,0,3495,1,729838,24246,29660,2,312
67,80,0,3419,1025,0,1174,5,729853,14575,2738,2,17502
67,217,0,4723,1025,0,1174,5,729853,25728,13067,2,17503
67,133,0,1656,389,1174,0,0,729853,5180,28660,0,17504
67,1516,0,1651,1025,0,1174,5,729853,18127,2700,2,17505
67,220,0,1650,135,0,1174,5,729853,18127,28367,2,2405
67,3198,0,14533,389,0,1174,5,729883,20753,28366,2,119
67,290,0,1657,445,0,1174,5,729883,18127,10107,2,17506
67,224,0,44389,1041,0,1174,5,729883,18554,30352,2,11764
67,3707,0,14534,445,0,1174,5,729884,20753,28366,2,119
67,3171,0,2373,445,0,1174,5,729884,18130,28367,2,17
67,2834,0,14530,389,0,1174,5,729884,20753,29066,2,254
67,3687,0,14531,445,0,1174,5,729884,20753,29066,2,254
67,5301,0,1657,445,0,1174,5,729884,18127,28367,2,2405
67,248,0,14543,445,0,1174,5,729884,21083,30350,2,17507
67,280,0,9848,445,0,1174,5,729884,18127,28389,2,17508
67,3247,0,3609,445,0,1174,5,729884,18229,28367,2,2400
67,280,0,1657,445,0,1174,5,729884,20295,28367,2,17509
67,3186,0,14539,389,0,1174,5,729885,20753,28921,2,256
67,178,0,47302,445,0,1174,5,729885,20360,28366,2,17510
67,95,0,1657,445,0,1174,5,729885,14331,28288,2,17511
