IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,1799,0,1372,445,0,49,5,1641600,20834,28367,0,117
66,2271,0,1374,445,0,49,5,1641600,20834,25430,0,19054
66,241,0,4620,445,0,49,5,1641600,18142,28921,0,14087
66,1690,0,445,1230,0,49,5,1641600,18227,15338,0,32
66,241,0,4624,445,0,49,5,1641600,18142,28921,0,14087
66,3417,0,2890,445,0,49,5,1641601,18343,28366,0,12378
66,1799,0,2888,445,0,49,5,1641607,18343,28367,0,3373
66,1995,0,3131,445,0,49,5,1641608,18124,28367,0,26
66,1765,0,445,4830,0,42,5,1641619,26289,23048,0,541
66,1765,0,445,2109,0,42,5,1641619,26279,23028,0,266
66,2027,0,4194,445,0,49,5,1641627,18337,28367,0,3616
66,1799,0,1466,445,0,49,5,1641628,18296,28367,0,42
66,1799,0,4965,445,0,49,5,1641628,20707,28367,0,7946
66,2027,0,2371,445,0,49,5,1641629,18116,28367,0,3073
66,2027,0,4068,445,0,49,5,1641638,20744,28367,0,2477
66,2027,0,1706,445,0,49,5,1641638,18150,28367,0,262
66,2203,0,1113,445,0,49,5,1641638,23025,26289,0,242
66,2917,0,1469,445,0,49,5,1641657,18296,29995,0,12368
66,3405,0,4614,445,0,49,5,1641666,18355,25477,0,21280
66,1911,0,3052,445,0,49,5,1641666,18159,28367,0,363
66,3435,0,4430,445,0,49,5,1641679,18341,18554,0,12406
66,1755,0,3050,445,0,49,5,1641679,18159,30352,0,1249
66,1799,0,4612,445,0,49,5,1641679,18355,28367,0,878
66,352,1,445,14520,0,49,5,1641681,18227,30390,1,263
66,1040,0,445,14520,0,49,5,1641681,18227,30390,0,263
66,2027,0,2557,445,0,49,5,1641682,18229,28367,0,2400
66,63158,1,445,2646,0,42,5,1641688,26253,23015,5,671
66,1326,0,445,2646,0,42,5,1641688,26253,23015,0,671
66,222,1,445,2655,0,42,5,1641689,26289,23015,1,978
66,2391,0,445,2655,0,42,5,1641689,26289,23015,0,978
66,2336,1,445,2655,0,42,5,1641689,26289,23015,2,978
66,1925,0,1462,445,0,49,5,1641709,20711,28367,0,2509
66,1907,0,43100,445,0,49,5,1641710,18219,28367,0,156
66,404,1,43100,445,0,49,5,1641710,18219,28367,1,156
66,1761,0,1158,445,0,49,5,1641710,18316,28367,0,211
