IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,284,1,445,2730,0,42,5,1325822,26279,23022,1,265
66,1607,0,445,2730,0,42,5,1325822,26279,23022,0,265
66,2336,1,445,2730,0,42,5,1325822,26279,23022,7,265
66,276,1,445,1050,0,42,5,1325823,26289,22960,1,838
66,826,0,445,1050,0,42,5,1325823,26289,22960,0,838
66,1097,0,445,2729,0,42,5,1325823,26289,23022,0,600
66,292,0,445,1116,0,42,5,1325846,12851,23167,0,26992
66,46271,1,445,1116,0,42,5,1325853,26256,22960,2,1341
66,70266,0,445,1116,0,42,5,1325853,26256,22960,0,1341
66,1564,0,445,1116,0,42,5,1325876,1194,22960,0,26993
66,1564,0,445,1116,0,42,5,1325876,9930,22960,0,26994
66,1564,0,445,1117,0,42,5,1325876,26256,22960,0,1341
66,3064,0,445,1112,0,42,5,1325876,26256,22960,0,1341
66,1344,0,445,1108,0,42,5,1325876,26256,22960,0,1341
66,1564,0,445,1628,0,42,5,1325876,26256,22960,0,1341
66,1564,0,445,1110,0,42,5,1325876,26256,23235,0,26995
66,1564,0,445,1116,0,42,5,1325876,25995,22961,0,26996
66,1564,0,445,1116,0,42,5,1325883,12830,23167,0,26997
66,980,0,445,1115,0,42,5,1325883,26279,22960,0,159
66,1564,0,445,1117,0,42,5,1325883,26256,22789,0,26998
66,1564,0,445,1116,0,42,5,1325883,1194,22975,0,26999
66,1564,0,445,3164,0,42,5,1325883,26256,22960,0,1341
66,3064,0,445,1116,0,42,5,1325883,1194,23235,0,27000
66,854,0,445,42076,0,42,5,1325883,26256,12607,0,27001
66,3064,0,445,1116,0,42,5,1325883,26256,22838,0,27002
66,1564,0,445,1116,0,42,5,1325883,26345,22975,0,27003
66,1146,1,445,1108,0,42,5,1325883,26289,22960,2,838
66,1564,0,445,1116,0,42,5,1325883,26325,22966,0,27004
66,2220,1,445,1108,0,42,5,1325883,26289,22960,2,838
66,10863,1,445,1108,0,42,5,1325883,26289,22960,1,838
66,284,1,445,1108,0,42,5,1325883,26289,22960,1,838
66,2336,1,445,1108,0,42,5,1325883,26289,22960,2,838
66,5244,1,445,1108,0,42,5,1325883,26289,22960,2,838
66,5244,1,445,1108,0,42,5,1325883,26289,22960,2,838
66,1160,1,445,1108,0,42,5,1325883,26289,22960,2,838
66,1160,1,445,1108,0,42,5,1325883,26289,22960,2,838
66,1160,1,445,1108,0,42,5,1325883,26289,22960,2,838
66,1160,1,445,1108,0,42,5,1325883,26289,22960,2,838
66,24839,0,445,1108,0,42,5,1325883,26289,22960,0,838
66,1564,0,445,1116,0,42,5,1325884,26256,23028,0,10134
66,1564,0,445,1118,0,42,5,1325884,26256,23109,0,27005
66,1564,0,445,1116,42,0,0,1325884,5876,22960,0,27006
66,1564,0,445,1116,0,42,5,1325884,4329,24565,0,27007
66,1564,0,445,1116,0,42,5,1325884,26384,22978,0,27008
66,2961,1,445,1116,0,42,5,1325884,26384,23028,2,27009
66,1564,0,445,1116,0,42,5,1325884,28743,23109,0,27010
66,1564,0,445,1116,0,42,5,1325884,26384,23028,0,27009
66,1564,0,445,1116,0,42,5,1325884,25977,22958,0,27012
66,1564,0,445,1116,0,42,5,1325884,9930,23381,0,27013
66,1564,0,445,1244,0,42,5,1325884,26256,22960,0,1341
66,1564,0,445,5208,0,42,5,1325884,26256,27899,0,27014
66,1564,0,445,1244,0,42,5,1325884,26256,26581,0,27015
66,1564,0,445,1148,0,42,5,1325884,26256,22960,0,1341
66,1564,0,445,1116,0,42,5,1325884,22577,22960,0,27016
66,1564,0,445,1118,0,42,5,1325884,26256,22960,0,1341
66,4564,0,445,1108,0,42,5,1325884,26256,23235,0,26995
66,1564,0,445,1116,0,42,5,1325884,26256,27869,0,27017
66,1564,0,445,1116,0,42,5,1325884,11246,22960,0,27011
66,1564,0,445,33884,0,42,5,1325885,26256,22960,0,1341
66,3064,0,445,1116,0,42,5,1325885,26438,22960,0,27018
66,1564,0,445,1100,0,42,5,1325885,26256,23381,0,27019
66,1564,0,445,1116,0,42,5,1325927,14943,22879,0,9635
66,1564,0,445,1116,0,42,5,1325928,26256,7179,0,27020
66,1564,0,445,1116,0,42,5,1325928,26256,22838,0,27002
66,1564,0,445,3164,0,42,5,1325928,26256,22960,0,1341
66,1564,0,445,1116,0,42,5,1325928,7414,22657,0,27021
66,1564,0,445,1118,0,42,5,1325928,26256,26619,0,27022
66,1564,0,445,1116,0,42,5,1325928,25896,22960,0,27023
66,3064,0,445,1116,42,0,0,1325928,5876,22960,0,27006
66,1564,0,445,1116,0,42,5,1325928,7381,23027,0,27024
66,1564,0,445,1116,0,42,5,1325928,26252,22960,0,8278
66,1564,0,445,1116,0,42,5,1325928,22577,22960,0,27016
66,1564,0,445,1116,0,42,5,1325928,25923,23033,0,27025
66,1564,0,445,1117,0,42,5,1325928,26256,22960,0,1341
66,1564,0,445,1100,0,42,5,1325928,26256,22960,0,1341
66,1564,0,445,1112,0,42,5,1325928,26256,23167,0,27026
66,1564,0,445,1116,0,42,5,1325928,4329,22960,0,27027
66,1564,0,445,1116,0,42,5,1325928,28641,22960,0,27028
66,1564,0,445,17500,0,42,5,1325928,26256,22960,0,1341
66,1564,0,445,1116,0,42,5,1325928,2559,22311,0,27029
66,1564,0,445,1116,0,42,5,1325928,26438,22960,0,27018
66,1564,0,445,1100,0,42,5,1325929,26256,23381,0,27019
66,1564,0,445,1116,0,42,5,1325929,26256,10989,0,27030
66,1564,0,445,1116,0,42,5,1325932,26325,22966,0,27004
66,180,0,3761,445,0,0,0,1325934,17745,26235,0,25019
66,3180,0,3761,445,0,0,0,1325936,17745,26279,0,110
66,999,0,445,1132,0,42,5,1325938,26256,22960,0,1341
66,10004,1,445,1116,0,42,5,1325938,26256,22960,2,1341
66,11336,1,445,1116,0,42,5,1325938,26256,22960,1,1341
66,199972,1,445,1116,0,42,5,1325938,26256,22960,2,1341
66,284058,1,445,1116,0,42,5,1325938,26256,22960,3,1341
66,5212,1,445,1116,0,42,5,1325938,26256,22960,2,1341
66,713144,1,445,1116,0,42,5,1325938,26256,22960,3,1341
66,133102,1,445,1116,0,42,5,1325938,26256,22960,3,1341
66,8440,1,445,1116,0,42,5,1325938,26256,22960,3,1341
66,164581,1,445,1116,0,42,5,1325938,26256,22960,3,1341
66,248348,0,445,1116,0,42,5,1325938,26256,22960,0,1341
