IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,2390,0,445,2669,0,100,5,4233626,28367,18282,0,85
66,2027,0,2669,445,0,543,5,4233626,18282,28367,0,86
66,284,0,445,1836,0,100,5,4233626,29066,18158,0,437
66,1765,0,445,3043,0,42,5,4233637,26289,22996,0,380
66,284,1,445,1719,0,42,5,4233638,26279,23059,1,592
66,2336,1,445,1719,0,42,5,4233638,26279,23059,2,592
66,2391,0,445,1719,0,42,5,4233638,26279,23059,0,592
66,1765,0,445,2298,0,42,5,4233638,26289,22975,0,848
66,276,0,445,2716,0,100,5,4233727,28921,19626,0,4931
66,241,0,2486,445,0,543,5,4233727,18330,28367,0,1
66,387,0,2748,445,0,543,5,4233727,18176,28921,0,2511
66,904,0,445,2486,0,100,5,4233727,28367,18330,0,2518
66,1310,0,2748,445,0,543,5,4233728,18176,10158,0,4932
66,204,0,2748,445,0,543,5,4233728,16268,28921,0,4933
66,190,0,2748,445,0,543,5,4233852,18743,28922,0,4934
66,241,0,2487,445,0,543,5,4233885,10344,22351,0,4935
66,288,0,445,1855,0,100,5,4233885,28367,18158,0,534
66,288,0,445,3584,0,100,5,4233885,28367,1134,0,4936
66,502,0,445,2761,0,100,5,4233887,28367,20836,0,84
66,2027,0,2761,445,0,543,5,4233887,20836,28367,0,83
66,210,0,4213,445,0,543,5,4233887,17306,29066,0,4937
66,204,0,4213,445,0,543,5,4233887,18315,29066,0,3975
66,210,0,13240,445,0,100,5,4233887,28399,18227,0,394
66,1601,0,445,2487,0,100,5,4233887,24912,18330,0,3922
66,270,1,445,2487,0,100,5,4233887,24912,18330,1,3922
66,1738,0,2487,445,0,543,5,4233887,18330,24912,0,3923
66,262,1,445,2487,0,100,5,4233887,24912,18330,1,3922
66,2390,0,445,3926,0,100,5,4233888,28367,18311,0,2671
66,3527,0,3926,445,0,543,5,4233888,18311,28367,0,2672
66,1430,0,4211,445,0,543,5,4233894,18315,28367,0,100
66,288,0,445,4211,0,100,5,4233894,28367,18315,0,101
66,1436,0,31731,445,0,543,5,4233894,7029,27815,0,4938
66,1765,0,445,4952,0,42,5,4233898,26289,23013,0,3332
66,526,0,445,31731,0,100,5,4233900,28366,20753,0,120
66,1564,0,31731,445,0,543,5,4233901,18554,28366,0,4939
66,667,0,445,45100,0,100,5,4233902,28367,18219,0,155
66,288,0,445,3287,0,100,5,4233913,28367,18270,0,4940
66,241,0,3287,445,0,543,5,4233913,18157,28389,0,4941
66,2027,0,1169,445,0,543,5,4233914,20671,28367,0,133
66,2390,0,445,1169,0,100,5,4233914,28367,20671,0,132
66,288,0,445,2015,0,100,5,4233920,27816,18296,0,4942
66,241,0,1759,445,0,543,5,4233920,11732,28367,0,4943
66,2027,0,4694,445,0,543,5,4233920,18251,28367,0,2953
66,2390,0,445,4694,0,100,5,4233920,28367,18251,0,2954
66,241,0,45095,445,0,543,5,4233933,13422,29035,0,4944
66,241,0,4143,445,0,543,5,4233934,18323,28921,0,216
66,286,0,445,4148,0,100,5,4233934,30352,18323,0,505
66,352,1,445,21888,0,543,5,4233934,18227,18554,1,55
66,210,0,21889,445,0,100,5,4233934,18554,18227,0,56
66,241,0,4148,445,0,543,5,4233934,18323,30352,0,506
66,821,0,445,21888,0,543,5,4233934,18227,18554,0,55
66,404,1,21888,445,0,100,5,4233934,18554,18227,2,56
66,735,0,21888,445,0,100,5,4233934,18554,18227,0,56
66,663,0,445,45095,0,100,5,4233934,29066,18219,0,151
66,1478,0,45095,445,0,543,5,4233934,18219,29066,0,152
66,904,0,445,3287,0,100,5,4233935,28367,18157,0,2531
66,435,0,445,3290,0,100,5,4233935,25430,18218,0,4945
66,1622,0,3287,445,0,543,5,4233935,18157,28367,0,2530
66,270,1,445,1762,0,100,5,4233935,28366,18165,2,2415
66,262,1,445,1762,0,100,5,4233935,28366,18165,1,2415
66,736,0,445,1762,0,100,5,4233935,28366,18165,0,2415
66,1088,0,1762,445,0,543,5,4233936,18165,28366,0,2416
66,1054,0,445,45100,0,100,5,4233936,28367,11735,0,4946
66,468,1,445,3290,0,100,5,4233936,25430,18157,2,3635
66,1807,0,45100,445,0,543,5,4233936,18219,28367,0,156
66,4461,0,3290,445,0,543,5,4233936,18157,25430,0,3636
66,1738,0,445,3290,0,100,5,4233936,25430,18157,0,3635
66,1865,0,445,1379,0,100,5,4233941,28921,18356,0,635
66,1867,0,1379,445,0,543,5,4233941,18356,28921,0,636
66,2012,0,445,4117,0,100,5,4233946,28367,18113,0,1041
66,190,0,4117,445,0,543,5,4233946,18113,24680,0,4947
66,204,0,4117,445,0,543,5,4233946,18113,28367,0,1707
66,2450,0,445,4405,0,100,5,4233957,28367,18169,0,560
66,2111,0,4405,445,0,543,5,4233957,18169,28367,0,559
66,511,0,2727,445,0,543,5,4233958,18288,28367,0,2567
66,2166,0,445,2727,0,100,5,4233958,28367,18288,0,1157
66,204,0,35495,445,0,543,5,4233958,18288,28367,0,2567
66,888,0,445,4138,0,100,5,4233966,26188,21786,0,249
66,1799,0,2882,445,0,543,5,4233966,20834,28367,0,117
66,2628,0,445,2882,0,100,5,4233966,28367,20834,0,118
66,1184,0,445,2884,0,100,5,4233967,28921,20834,0,490
66,2265,0,2884,445,0,543,5,4233967,20834,28921,0,491
66,270,1,445,2884,0,100,5,4233967,28921,20834,1,490
66,442,0,445,2800,0,100,5,4233969,28660,18235,0,4948
66,887,0,445,4394,0,100,5,4233971,26188,21786,0,249
66,2404,0,445,3987,0,100,5,4233972,30352,18279,0,682
66,1632,0,3987,445,0,543,5,4233972,18279,30352,0,683
66,270,1,445,3989,0,100,5,4233972,28366,18279,1,403
66,1908,0,445,3989,0,100,5,4233972,28366,18279,0,403
66,262,1,445,3989,0,100,5,4233972,28366,18279,1,403
66,3433,0,3989,445,0,543,5,4233972,18279,28366,0,404
66,2027,0,1565,445,0,543,5,4233972,18302,28367,0,3015
66,2390,0,445,1565,0,100,5,4233972,28367,18302,0,3016
66,2012,0,445,2800,0,100,5,4233980,28367,18306,0,3212
66,2043,0,2800,445,0,543,5,4233980,18306,28367,0,3213
66,645,0,4161,139,0,543,5,4233986,18227,28367,0,267
66,1310,0,139,4161,0,100,5,4233986,28367,18227,0,268
66,645,0,4160,139,0,543,5,4233986,18227,28367,0,267
66,176,0,4165,139,0,543,5,4233986,18227,28367,0,267
66,4433,0,139,4160,0,100,5,4233986,28367,18227,0,268
