IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,890,0,445,1422,0,37,5,1728004,24512,16827,0,22580
66,16399,0,4114,445,0,37,5,1728011,30660,13584,0,22581
66,288,0,445,4261,0,37,5,1728011,28367,19755,0,22582
66,34629,0,1686,445,0,37,5,1728016,23537,16670,0,22583
66,2390,0,445,1630,0,37,5,1728018,28367,19744,0,22584
66,2411,0,2475,445,0,37,5,1728018,15162,16701,0,22585
66,220,1,445,2251,0,37,5,1728024,24511,16844,1,22586
66,268,1,445,2251,0,37,5,1728024,24511,16844,1,22586
66,222,1,445,2251,0,37,5,1728024,24511,16844,1,22586
66,266,1,445,2251,0,37,5,1728024,24511,16844,1,22586
66,280,1,445,2251,0,37,5,1728024,24511,16844,1,22586
66,224,1,445,2251,0,37,5,1728024,24511,16844,1,22586
66,7919,0,445,2251,0,37,5,1728024,24511,16844,0,22586
66,282,1,445,2251,0,37,5,1728024,24511,16844,1,22586
66,272,1,445,2251,0,37,5,1728024,24511,16844,1,22586
66,3593,0,445,3125,0,37,5,1728025,24511,16748,0,22587
66,3593,0,445,3206,0,37,5,1728026,24512,16610,0,22588
66,2145,0,3529,445,0,37,5,1728027,22470,16702,0,22589
66,2386,0,445,1570,0,100,5,1728027,29066,18300,0,1597
66,352,1,445,25477,0,37,5,1728030,28367,16541,1,22590
66,1075,0,445,25477,0,37,5,1728030,28367,16541,0,22590
66,241,0,1864,445,0,37,5,1728031,22525,16702,0,22591
66,3593,0,445,3270,0,37,5,1728031,24511,29924,0,22592
66,1977,0,2722,445,0,37,5,1728033,23527,16597,0,22593
66,4203,0,445,3947,0,37,5,1728033,24509,16779,0,22594
66,4927,0,445,2898,0,37,5,1728033,25385,17451,0,22187
66,1764,0,445,1204,0,42,5,1728034,26289,22944,0,2544
66,1903,0,1864,445,0,37,5,1728034,15401,18866,0,22595
66,4203,0,445,3061,0,37,5,1728034,24510,16694,0,22596
66,287,0,445,3496,0,37,5,1728039,24511,16652,0,22597
66,3593,0,445,3780,0,37,5,1728040,24511,16077,0,22598
66,288,0,445,4268,0,37,5,1728040,28367,19755,0,22582
66,2411,0,2311,445,0,37,5,1728041,22477,16701,0,22599
66,879,0,445,1924,0,37,5,1728044,28367,16526,0,22600
66,2195,0,2974,445,0,38,5,1728044,22620,19533,0,22601
66,4203,0,445,1835,0,37,5,1728044,24509,16620,0,22602
66,2411,0,2483,445,0,37,5,1728046,22536,16702,0,22603
66,3592,0,445,1807,0,37,5,1728047,24512,13652,0,22604
66,2453,0,3552,445,0,37,5,1728048,29317,16597,0,22605
66,2619,0,139,3992,0,37,5,1728049,26174,29843,0,22606
66,5339,0,139,3990,0,37,5,1728049,26174,29843,0,22606
66,14563,0,139,3991,0,37,5,1728049,26174,29843,0,22606
66,2388,0,445,3035,0,100,5,1728050,30352,18145,0,5227
66,645,0,3391,139,0,37,5,1728050,26174,29843,0,22606
66,645,0,3392,139,0,37,5,1728050,26174,29843,0,22606
66,2411,0,1296,445,0,37,5,1728052,24852,16701,0,22607
66,2819,0,445,4636,0,37,5,1728053,29894,13889,0,22608
66,2172,0,445,4164,0,100,5,1728054,28921,18276,0,862
66,878,0,445,4162,0,100,5,1728054,30352,18276,0,484
66,212,1,445,1934,0,37,5,1728055,26289,16866,1,22609
66,286,1,445,1934,0,37,5,1728055,26289,16866,1,22609
66,4203,0,445,3217,0,37,5,1728055,24509,16693,0,22610
66,282,1,445,1934,0,37,5,1728055,26289,16866,1,22609
66,1176,1,445,1934,0,37,5,1728055,26289,16866,2,22609
66,3719,0,445,1934,0,37,5,1728055,26289,16866,0,22609
66,97681,1,445,1934,0,37,5,1728055,26289,16866,2,22609
66,352,1,445,57463,0,37,5,1728056,25430,18219,1,172
66,2295,0,1433,445,0,37,5,1728056,30679,16702,0,22611
66,1061,0,445,57463,0,37,5,1728056,25430,18219,0,172
66,2411,0,2347,445,0,37,5,1728057,25377,16701,0,22612
66,4665,0,2865,445,0,37,5,1728062,24514,16670,0,22613
66,3593,0,445,2319,0,37,5,1728062,24512,16746,0,22614
66,301,0,445,3359,0,37,5,1728062,25036,19531,0,22615
66,1195,0,445,4108,0,37,5,1728063,24511,17442,0,22616
66,4203,0,445,1653,0,37,5,1728063,24509,16718,0,22617
66,287,0,445,2592,0,37,5,1728065,24512,16632,0,22618
66,4095,0,445,1201,0,37,5,1728067,24512,16761,0,22619
66,2329,0,3823,445,0,37,5,1728068,22617,16597,0,22620
66,3593,0,445,4223,0,37,5,1728068,24511,16760,0,22137
66,241,0,1149,445,0,37,5,1728069,22474,16701,0,22621
66,920,0,445,1491,0,37,5,1728071,24509,13643,0,22622
66,1765,0,445,1640,0,38,5,1728072,26289,17728,0,22623
66,2411,0,3724,445,0,37,5,1728072,23548,16701,0,22624
66,2390,0,445,3696,0,37,5,1728073,28367,19742,0,22625
66,1330,0,445,3678,0,37,5,1728073,26289,17731,0,22123
66,352,1,445,3993,0,37,5,1728073,26174,29843,1,22606
66,834,0,445,3993,0,37,5,1728073,26174,29843,0,22606
66,268,1,445,1062,0,37,5,1728074,24511,16847,1,22221
66,222,1,445,1062,0,37,5,1728074,24511,16847,1,22221
66,224,1,445,1062,0,37,5,1728074,24511,16847,1,22221
66,282,1,445,1062,0,37,5,1728074,24511,16847,1,22221
66,220,1,445,1062,0,37,5,1728074,24511,16847,1,22221
66,266,1,445,1062,0,37,5,1728074,24511,16847,1,22221
66,280,1,445,1062,0,37,5,1728074,24511,16847,1,22221
66,296,1,445,1062,0,37,5,1728074,24511,16847,2,22221
66,272,1,445,1062,0,37,5,1728074,24511,16847,1,22221
66,296,1,445,1062,0,37,5,1728074,24511,16847,2,22221
66,17082,0,445,1062,0,37,5,1728074,24511,16847,0,22221
66,2411,0,1143,445,0,37,5,1728074,29354,16702,0,22626
66,287,0,445,3963,0,37,5,1728074,24512,13311,0,22167
66,287,0,445,3957,0,37,5,1728075,24512,13311,0,22167
66,2071,0,3326,445,0,37,5,1728075,25109,13310,0,22627
66,301,0,445,3384,0,37,5,1728076,25036,19531,0,22615
66,7580,0,139,3955,0,37,5,1728076,24512,13311,0,22167
