IPSMALLTYPE,FILELEN,ISCRACKED,SRCPORT,DSTPORT,VPI1,VCI1,ATM1AALTYPE,TIMEINT,SRCID,DSTID,FILETYPE,COMBID
66,1765,0,445,3579,0,42,5,1468800,26279,23019,0,200
66,1765,0,445,2150,0,42,5,1468905,26279,23052,0,109
66,1765,0,445,4484,0,42,5,1469025,26289,23015,0,978
66,1765,0,445,2033,0,42,5,1469089,26289,23013,0,3332
66,1765,0,445,1369,0,42,5,1469434,26279,23060,0,520
66,1765,0,445,4886,0,42,5,1469446,26279,23022,0,265
66,2336,1,445,2021,0,42,5,1469509,26289,23059,7,564
66,2391,0,445,2021,0,42,5,1469509,26289,23059,0,564
66,284,1,445,2021,0,42,5,1469509,26289,23059,1,564
66,1097,0,445,2195,0,42,5,1469566,26279,23052,0,109
66,276,1,445,2196,0,42,5,1469595,26289,23052,1,808
66,1146,1,445,2196,0,42,5,1469595,26289,23052,7,808
66,2220,1,445,2196,0,42,5,1469595,26289,23052,7,808
66,1847,0,445,2196,0,42,5,1469595,26289,23052,0,808
66,1765,0,445,2028,0,42,5,1469595,26289,23059,0,564
66,777,0,1191,445,0,0,0,1469611,17745,26289,0,1561
66,1490,0,1191,445,0,0,0,1469626,17745,26289,0,1561
66,1183,0,445,3688,0,42,5,1469627,26279,23048,0,89
66,1299,0,445,3687,0,42,5,1469663,26289,23048,0,541
66,1765,0,445,1212,0,42,5,1469687,26289,22990,0,492
66,1765,0,445,2819,0,42,5,1469687,26289,23028,0,532
66,1765,0,445,3620,0,42,5,1469717,26279,23019,0,200
66,1765,0,445,2208,0,42,5,1469807,26279,23052,0,109
66,1765,0,445,4487,0,42,5,1469927,26289,23015,0,978
66,1765,0,445,2074,0,42,5,1469993,26289,23013,0,3332
66,1097,0,445,1389,0,42,5,1470077,26279,23060,0,520
66,276,1,445,1390,0,42,5,1470108,26289,23060,1,129
66,2220,1,445,1390,0,42,5,1470108,26289,23060,2,129
66,1847,0,445,1390,0,42,5,1470108,26289,23060,0,129
66,1146,1,445,1390,0,42,5,1470108,26289,23060,2,129
66,276,1,445,4496,0,42,5,1470192,26279,23015,1,199
66,2220,1,445,4496,0,42,5,1470192,26279,23015,2,199
66,1847,0,445,4496,0,42,5,1470192,26279,23015,0,199
66,1146,1,445,4496,0,42,5,1470192,26279,23015,7,199
66,1097,0,445,4495,0,42,5,1470228,26289,23015,0,978
66,1765,0,445,1398,0,42,5,1470316,26279,23060,0,520
66,1765,0,445,4907,0,42,5,1470348,26279,23022,0,265
66,1299,0,445,2051,0,42,5,1470481,26289,23059,0,564
66,1183,0,445,2052,0,42,5,1470498,26279,23059,0,592
66,1490,0,1211,445,0,0,0,1470514,17745,26289,0,1561
66,777,0,1211,445,0,0,0,1470514,17745,26289,0,1561
66,1765,0,445,3709,0,42,5,1470523,26279,23048,0,89
66,1765,0,445,1253,0,42,5,1470589,26289,22990,0,492
66,1765,0,445,2859,0,42,5,1470589,26289,23028,0,532
66,1765,0,445,3638,0,42,5,1470601,26279,23019,0,200
66,1765,0,445,2227,0,42,5,1470709,26279,23052,0,109
66,1765,0,445,4530,0,42,5,1470829,26289,23015,0,978
66,1765,0,445,2094,0,42,5,1470886,26289,23013,0,3332
66,2391,0,445,1300,0,42,5,1471130,26289,22990,0,492
66,2336,1,445,1300,0,42,5,1471130,26289,22990,7,492
66,284,1,445,1300,0,42,5,1471130,26289,22990,1,492
66,1765,0,445,4955,0,42,5,1471207,26279,23022,0,265
66,1765,0,445,1439,0,42,5,1471217,26279,23060,0,520
66,1765,0,445,2071,0,42,5,1471398,26279,23059,0,592
66,1490,0,1252,445,0,0,0,1471410,17745,26289,0,1561
66,777,0,1252,445,0,0,0,1471411,17745,26289,0,1561
66,1765,0,445,3730,0,42,5,1471457,26279,23048,0,89
66,1765,0,445,2876,0,42,5,1471491,26289,23028,0,532
66,1765,0,445,3656,0,42,5,1471501,26279,23019,0,200
66,1765,0,445,1310,0,42,5,1471537,26289,22990,0,492
66,1765,0,445,2249,0,42,5,1471611,26279,23052,0,109
66,284,1,445,2889,0,42,5,1471638,26279,23028,1,266
66,1607,0,445,2889,0,42,5,1471638,26279,23028,0,266
66,2336,1,445,2889,0,42,5,1471638,26279,23028,7,266
66,1097,0,445,2888,0,42,5,1471666,26289,23028,0,532
66,1765,0,445,4533,0,42,5,1471731,26289,23015,0,978
66,1765,0,445,2112,0,42,5,1471792,26289,23013,0,3332
66,2010,0,1272,445,0,0,0,1471960,17745,26279,0,110
66,1490,0,1271,445,0,0,0,1471960,17745,26289,0,1561
66,1093,0,1272,445,0,0,0,1471970,17745,26279,0,110
66,549,0,1271,445,0,0,0,1471970,17745,26289,0,1561
66,2220,1,445,2120,0,42,5,1472090,26289,23059,2,564
66,276,1,445,2120,0,42,5,1472090,26289,23059,1,564
66,1607,0,445,2120,0,42,5,1472090,26289,23059,0,564
66,1765,0,445,1457,0,42,5,1472090,26279,23060,0,520
66,1765,0,445,4973,0,42,5,1472092,26279,23022,0,265
66,1097,0,445,2119,0,42,5,1472092,26279,23059,0,592
66,1146,1,445,2120,0,42,5,1472150,26289,23059,2,564
66,304,0,445,2120,0,42,5,1472150,26289,23059,0,564
66,284,1,445,2128,0,42,5,1472298,26289,23013,1,3332
66,2391,0,445,2128,0,42,5,1472298,26289,23013,0,3332
66,2336,1,445,2128,0,42,5,1472298,26289,23013,2,3332
66,1765,0,445,2151,0,42,5,1472298,26279,23059,0,592
66,777,0,1281,445,0,0,0,1472313,17745,26289,0,1561
66,1490,0,1281,445,0,0,0,1472332,17745,26289,0,1561
66,1765,0,445,3751,0,42,5,1472342,26279,23048,0,89
66,1765,0,445,2904,0,42,5,1472375,26289,23028,0,532
66,1765,0,445,1328,0,42,5,1472393,26289,22990,0,492
66,1765,0,445,3674,0,42,5,1472418,26279,23019,0,200
66,1765,0,445,2267,0,42,5,1472513,26279,23052,0,109
66,1765,0,445,4536,0,42,5,1472633,26289,23015,0,978
66,276,1,445,1032,0,42,5,1472694,26279,23022,1,265
66,2220,1,445,1032,0,42,5,1472694,26279,23022,7,265
66,1146,1,445,1032,0,42,5,1472694,26279,23022,7,265
66,2227,0,445,1032,0,42,5,1472694,26279,23022,0,265
66,1765,0,445,2162,0,42,5,1472710,26289,23013,0,3332
66,276,1,445,1346,0,42,5,1472934,26289,22990,1,492
66,2227,0,445,1346,0,42,5,1472934,26289,22990,0,492
66,1146,1,445,1346,0,42,5,1472934,26289,22990,7,492
66,2220,1,445,1346,0,42,5,1472934,26289,22990,7,492
66,1765,0,445,1475,0,42,5,1473001,26279,23060,0,520
66,1765,0,445,1067,0,42,5,1473039,26279,23022,0,265
66,1765,0,445,2169,0,42,5,1473175,26279,23059,0,592
66,1490,0,1322,445,0,0,0,1473199,17745,26289,0,1561
66,777,0,1322,445,0,0,0,1473215,17745,26289,0,1561
66,1765,0,445,3816,0,42,5,1473241,26279,23048,0,89
66,1765,0,445,2921,0,42,5,1473282,26289,23028,0,532
66,1765,0,445,1358,0,42,5,1473295,26289,22990,0,492
66,1765,0,445,3692,0,42,5,1473322,26279,23019,0,200
66,1765,0,445,2308,0,42,5,1473415,26279,23052,0,109
66,284,1,445,2319,0,42,5,1473531,26289,23052,1,808
66,2336,1,445,2319,0,42,5,1473531,26289,23052,2,808
66,276,1,445,2184,0,42,5,1473531,26289,23013,1,3332
66,1607,0,445,2319,0,42,5,1473531,26289,23052,0,808
66,2220,1,445,2184,0,42,5,1473531,26289,23013,7,3332
