602,280,36,0,0,2,0,115,106,107,257,916,581,657,573,103,48,24,60,33,82,24,0,34
271,452,238,408,673,85,34,34,110,116,189,59,111,65,37,64,48,36,8,0,2,13,2,0
17,19,90,29,76,154,65,140,106,121,555,525,199,445,57,366,380,312,589,840,766,829,942,404
640,630,608,625,415,505,508,943,347,247,169,334,632,155,177,615,449,318,222,91,39,70,242,76
86,32,253,89,0,0,120,117,6,288,1073,1003,782,808,883,921,948,737,918,545,27,19,156,74
116,150,72,109,158,74,145,161,249,243,366,256,250,293,252,146,267,326,302,283,231,128,201,320
161,101,174,206,178,29,103,69,41,133,330,553,199,340,532,26,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,127,198,169,149,172,171,164,160,172,191,176,204,196
200,202,192,208,181,187,195,192,196,184,182,362,335,403,375,227,187,200,155,117,0,0,0,0
0,0,0,0,0,0,0,0,375,477,476,160,178,173,183,163,165,479,496,433,415,83,0,0
0,0,0,0,0,0,0,0,0,21,141,931,872,1240,185,401,179,310,2,667,711,677,453,151
89,122,78,93,113,84,132,647,429,674,188,456,601,24,45,373,0,35,67,94,61,127,0,0
0,0,0,0,0,0,0,0,0,85,705,0,0,0,0,87,18,0,0,1,0,0,38,0
0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,24,57,69,56,162,0,0,0,0
0,0,0,0,0,0,0,0,469,0,3,0,0,40,64,74,80,73,98,83,89,102,78,110
169,167,184,160,195,192,129,160,356,171,193,388,76,183,168,168,199,157,219,143,92,100,69,99
75,88,75,93,76,75,78,318,283,421,121,152,432,149,457,144,103,148,227,179,511,224,198,134
171,15,129,159,101,148,169,11,1002,1374,830,833,23,2,0,0,27,60,495,1788,237,200,147,135
243,84,97,33,66,0,0,179,670,827,530,97,48,35,93,0,0,0,102,370,201,289,850,1472
