1689,1104,2,0,0,0,0,6,10,6,247,2338,1643,1822,1642,181,109,154,238,126,428,18,0,88
469,601,683,998,1252,137,4,4,8,8,2,2,6,8,0,2,2,2,0,0,2,2,0,0
0,0,4,5,8,12,2,8,4,8,629,614,381,409,176,642,824,727,1321,1517,1403,1370,1561,925
1480,1522,1407,1507,1159,1320,1263,2073,1058,775,534,1120,1811,512,481,1330,1075,971,586,286,236,276,742,295
136,206,567,329,0,2,364,409,1,645,2623,2097,2313,2179,1914,2245,2504,2252,2232,1600,106,181,1029,556
805,995,501,960,1136,674,595,891,1895,2015,2099,1726,2042,2179,1458,1284,1709,1840,2016,1938,1571,983,1282,1427
881,916,1347,1386,1393,385,609,1142,315,226,979,1426,695,1020,1419,79,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,82,304,473,524,552,499,510,451,453,453,492,406,459,454
461,428,462,465,464,449,451,263,97,87,101,686,939,943,1011,757,563,494,381,162,0,0,0,0
0,0,0,0,0,0,0,0,865,1621,1592,1495,1619,1589,1614,1508,1552,1602,1459,1249,1377,238,0,0
0,0,0,0,0,0,0,0,0,266,681,1627,1981,1930,1088,1137,760,1052,10,1481,1602,1481,824,34
50,10,11,13,11,12,8,12,8,30,2284,5396,6642,23,510,5487,0,2,9,25,131,1632,0,0
0,0,0,0,0,0,0,0,0,4,546,0,0,0,0,8,0,0,0,0,0,0,573,0
0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,349,758,710,1066,2446,0,0,0,0
0,0,0,0,0,0,0,0,1343,0,37,0,0,8,5,7,6,16,10,8,10,10,12,8
679,761,772,809,728,794,572,750,747,802,806,722,699,707,667,773,901,847,759,501,12,16,10,12
12,14,12,12,12,11,16,55,1282,1275,1422,1439,1411,1520,1626,1564,1448,1568,1472,1370,1233,1149,1059,603
857,149,749,895,595,920,985,150,1240,1235,1646,1644,202,28,0,0,219,387,1126,1300,1281,1166,1028,767
946,503,767,303,512,0,0,33,1048,1684,1707,613,125,543,402,3,5,18,720,799,152,4,15,101
900,27,26,21,23,29,33,110,125,409,294,438,468,467,171,179,137,140,169,168,184,187,183,189
196,11,0,0,0,0,0,0,347,296,424,466,452,448,357,117,406,404,511,425,147,163,181,188
185,177,159,186,189,168,168,365,436,392,420,417,499,388,427,378,431,422,396,396,307,330,427,447
1027,1146,1191,1117,1120,1085,1139,948,1196,1188,1145,1188,1257,1220,940,1022,247,1143,1229,1225,999,411,890,1094
1141,1163,1058,727,12,112,545,833,950,743,1687,1611,1615,1915,2076,1272,1071,1702,1612,542,1216,1500,1056,1126
606,552,542,411,323,507,560,763,1977,2107,2040,1334,2035,2107,2058,2059,2005,1874,1713,1560,1703,1736,1646,1501
1466,1390,1448,1349,1347,1399,1365,1562,1467,1010,1481,2174,2137,2069,2024,1979,1923,1721,1665,1632,1515,1542,1570,1510
1382,1406,1419,1374,1299,1370,1498,2172,2035,2112,1878,1635,3167,2187,2135,2022,2684,1499,1849,1694,1652,1650,1688,1526
1439,1209,1317,1340,1337,1352,1420,1769,1973,1978,1989,1960,1993,1913,1871,2012,1881,1407,995,666,1232,1016,1184,1152
1182,967,851,1197,1209,737,1014,1114,1114,533,417,105,994,889,1042,399,594,1135,1034,1178,1053,1090,1005,530
73,490,900,814,775,5,57,0,0,0,1,0,220,708,915,1107,843,852,1182,1164,671,621,536,1013
936,817,1154,1042,992,965,1167,1476,1453,472,743,1852,1738,1830,1705,867,0,0,1410,1554,1532,1544,1254,1259
1304,1198,1332,1306,1316,1303,1414,1864,2083,2107,2103,2150,1969,2073,2034,1305,1768,1859,1858,1778,1164,42,2,0
87,715,0,0,1,0,8,0,95,378,0,1,3,0,0,112,1237,1766,1294,0,0,0,0,264
1436,1437,1457,1396,1205,1163,1441,2055,2081,2149,1797,1419,1012,1643,2051,2154,2167,1963,1154,1384,1437,596,107,45
110,102,35,76,86,102,108,45,0,2,7,7,0,0,0,0,0,0,10,21,0,0,68,120
110,90,60,53,113,106,79,95,114,96,471,1002,1070,1043,1103,1131,1147,1096,936,953,953,968,934,912
912,990,920,923,818,127,129,91,839,946,973,979,1005,977,1065,990,1030,1021,1200,1219,1293,1285,1231,1185
1146,1094,486,860,1119,672,950,45,358,62,536,607,0,0,44,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,581,592,53,1872,2047,2024,1404,1787,1968,210,0
67,3,0,83,10,299,0,10,30,13,17,1657,2260,2236,2246,2147,2169,2026,1909,1794,1369,97,106,97
101,90,75,82,67,106,81,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,158
69,66,108,194,303,640,436,533,467,321,395,604,554,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,504,658,663,444,690,795,801,729,626
630,676,715,713,609,214,113,34,84,1377,1765,1906,1778,1783,1775,1668,1686,1706,1576,1383,978,1154,1078,1264
1145,1137,1101,1165,1159,1134,1154,1436,1687,1833,1688,1728,1738,1787,1686,0,591,1381,1250,510,1160,1468,1344,723
703,1125,1118,1096,981,1038,271,0,0,1275,1630,1011,1795,1129,1377,1139,1564,1710,1610,1531,1453,1273,755,197
183,495,918,799,1170,1058,720,1623,1654,1814,1779,1425,1005,1249,941,1147,1319,808,294,815,924,792,962,682
1165,1164,1137,1157,1173,1162,1140,1156,1215,1144,1180,1207,1156,1196,1197,1199,1143,1134,1099,1115,1086,1079,1037,1000
1041,1072,1007,1014,1028,1065,1086,1032,1078,1146,1123,1129,1090,1098,1079,1132,1137,1099,1045,1127,1099,1086,1126,1095
1089,1059,808,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
