22,13,0,0,0,0,0,0,0,0,4,37,46,56,46,19,7,8,4,3,13,0,0,0
11,13,14,17,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,5,7,4,0,7,8,12,23,25,20,27,24,8
22,13,26,23,13,16,23,35,14,12,6,9,25,10,5,14,8,22,6,0,3,6,3,4
5,4,10,4,0,0,6,3,0,16,29,44,23,18,22,24,34,22,16,23,0,3,12,2
6,9,3,8,13,12,6,3,12,13,11,11,15,19,13,12,9,10,7,21,17,7,12,9
11,0,0,3,14,4,9,7,5,8,6,6,10,8,10,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,13,28,30,30,32,18,10,10,6,0,0,0,0,0
0,0,0,0,0,0,0,0,19,39,24,13,34,13,18,25,22,34,29,26,25,17,0,0
0,0,0,0,0,0,0,0,0,4,11,37,44,21,6,10,8,15,0,22,30,26,14,0
0,0,0,0,0,0,0,0,0,0,30,54,78,0,10,49,0,0,0,0,3,32,0,0
0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,11,7,14,6,0,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,15,15,15,16,15,9,3,13,15,15,14,15,16,13,10,18,11,17,10,0,0,0,0
0,0,0,0,0,0,0,0,36,18,20,16,12,19,16,13,20,23,19,20,14,20,16,8
12,3,14,12,14,18,17,0,8,16,17,3,0,0,0,0,1,1,11,15,19,16,15,12
15,7,10,2,6,0,0,0,12,25,7,0,0,3,2,0,0,0,10,21,3,0,0,2
50,0,0,0,0,0,0,2,2,12,6,9,10,14,0,0,4,2,0,0,4,6,10,12
5,0,0,0,0,0,0,0,12,4,12,20,12,22,18,2,20,18,22,13,4,4,6,6
6,6,9,10,6,8,6,18,18,22,16,18,10,10,8,10,11,10,8,8,8,8,10,10
22,19,22,24,23,22,28,21,25,23,23,25,26,24,27,15,1,18,22,25,18,1,18,15
22,25,25,10,0,0,8,3,8,13,30,17,24,28,43,21,15,27,25,6,14,33,10,7
3,15,15,10,11,15,14,10,31,33,33,21,29,38,53,38,22,26,27,20,28,36,33,26
21,22,23,25,32,24,19,26,26,34,23,56,46,31,29,32,44,26,32,43,38,27,23,28
25,27,30,29,31,34,23,29,39,31,26,30,26,27,33,28,31,24,30,24,36,33,31,33
33,19,25,17,29,25,32,32,47,40,44,35,38,40,36,29,30,27,10,5,22,15,21,20
24,19,10,24,25,10,19,25,18,4,4,3,22,16,19,8,15,17,25,20,20,22,25,8
0,3,19,19,17,0,0,0,0,0,0,0,3,13,15,22,10,17,24,25,12,15,10,18
21,10,24,27,19,17,25,28,26,5,11,34,26,33,27,23,0,0,20,23,23,23,22,24
23,25,19,18,25,25,28,28,33,39,23,34,42,33,47,28,36,35,41,36,17,0,0,0
2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,39,27,0,0,0,0,22
38,35,27,26,24,25,30,47,46,39,30,18,5,28,37,55,28,39,21,31,44,5,5,1
6,6,2,2,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
6,5,1,4,8,6,2,9,10,6,16,33,33,27,33,41,35,40,25,27,12,25,23,25
21,19,30,17,22,6,8,8,27,28,19,21,25,17,16,16,16,23,34,38,39,42,35,37
17,32,8,21,16,8,25,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,29,38,55,24,21,30,0,0
0,0,0,0,0,6,0,0,0,0,0,12,34,36,53,92,31,38,34,55,37,0,0,0
0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,0,0,3,3,12,6,6,6,6,3,17,15,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,15,12,3,15,30,16,3,7
8,11,22,15,12,4,0,0,0,29,28,20,16,21,45,37,47,26,27,22,18,6,6,23
27,34,28,20,26,14,14,46,30,24,34,33,46,27,33,0,9,23,19,9,20,13,15,17
11,19,19,20,16,22,4,0,0,10,42,17,26,25,23,32,38,22,28,29,26,24,12,1
3,3,14,6,19,22,11,30,40,27,33,20,13,21,13,29,19,16,2,23,23,18,21,12
29,27,29,31,36,37,36,38,33,28,46,40,26,36,31,40,33,44,34,34,34,41,30,33
28,33,31,39,32,34,34,28,31,37,33,37,39,42,26,23,22,35,37,35,33,32,37,30
36,31,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
